Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-8.957,1.407,-3.891,-9.012,1.357,-3.908,2.94,1.19,0.98
,-8.99,1.385,-3.867,-8.957,1.397,-3.898,2.94,1.19,0.98
,-9.009,1.362,-3.848,-8.969,1.402,-3.884,3.08,1.26,0.91
,-8.971,1.362,-3.884,-9.002,1.381,-3.817,3.29,1.19,1.05
76.0,-9.064,1.385,-3.869,-8.94,1.433,-4.068,2.52,1.68,0.84
,-8.99,1.321,-3.967,-9.014,1.484,-4.011,2.73,1.61,0.77
,-8.964,1.362,-4.025,-9.028,1.393,-3.927,3.15,1.54,0.98
,-8.935,1.421,-4.075,-8.995,1.381,-3.877,3.22,1.54,0.98
152.0,-9.012,1.321,-3.888,-8.99,1.359,-3.915,1.82,1.4,0.56
,-8.995,1.328,-3.91,-9.012,1.29,-3.845,2.24,1.47,0.63
,-9.016,1.342,-3.924,-9.052,1.283,-3.848,2.59,1.47,0.84
,-8.993,1.419,-3.91,-9.072,1.338,-3.833,2.66,1.61,0.77
227.0,-9.048,1.352,-3.867,-8.952,1.364,-4.068,3.29,1.61,0.84
,-9.036,1.397,-3.927,-8.969,1.409,-4.032,3.43,1.61,0.84
,-8.978,1.354,-4.034,-9.026,1.388,-4.003,3.22,1.54,0.91
,-8.976,1.383,-4.034,-9.031,1.366,-3.881,3.22,1.68,0.98
302.0,-9.007,1.385,-3.908,-8.969,1.393,-3.891,2.24,1.68,0.77
,-9.014,1.34,-3.821,-8.983,1.374,-3.97,2.17,1.61,0.77
,-9.026,1.335,-3.853,-8.971,1.407,-3.994,2.52,1.54,0.77
,-9.014,1.314,-3.888,-8.957,1.39,-4.013,3.01,1.47,0.77
378.0,-9.005,1.388,-3.944,-8.923,1.421,-4.058,3.01,1.4,0.77
,-9.031,1.323,-4.001,-8.995,1.388,-4.058,2.87,1.4,0.91
,-8.99,1.29,-3.982,-8.973,1.383,-4.013,3.15,1.26,0.84
,-8.993,1.366,-4.051,-9.05,1.462,-3.833,3.15,1.19,0.84
454.0,-8.988,1.345,-3.757,-9.016,1.295,-3.917,1.54,1.33,0.49
,-8.973,1.323,-3.776,-8.978,1.347,-4.015,1.75,1.54,0.56
,-8.995,1.304,-3.833,-8.988,1.369,-3.994,2.24,1.4,0.63
,-9.05,1.304,-3.798,-8.995,1.421,-3.975,2.66,1.61,0.77
