Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.354,0.586,-3.137,-9.497,0.62,-3.049,5.04,0.35,2.59
,-9.244,0.771,-3.202,-9.27,0.696,-3.128,7.84,0.28,2.73
,-9.28,0.96,-3.058,-9.234,1.067,-3.235,7.28,0.91,2.66
,-9.531,0.72,-2.917,-9.294,1.316,-3.324,5.32,1.12,3.08
75.0,-9.208,1.452,-3.333,-9.292,1.003,-3.285,5.04,2.1,3.71
,-9.174,1.374,-3.297,-9.217,1.062,-3.46,2.03,2.52,3.36
,-9.363,1.196,-3.293,-9.239,1.158,-3.455,-0.56,2.66,3.29
,-9.356,0.993,-3.257,-9.287,1.208,-3.53,-1.54,2.94,3.36
150.0,-9.225,1.173,-3.475,-9.371,0.969,-3.23,-2.66,3.15,3.99
,-9.227,1.067,-3.4,-9.275,1.079,-3.223,-3.43,3.5,4.2
,-9.33,0.993,-3.343,-9.251,1.113,-3.25,-3.29,3.36,4.34
,-9.313,0.979,-3.271,-9.294,1.089,-3.218,-2.45,3.5,4.55
226.0,-9.268,1.022,-3.264,-9.241,1.173,-3.12,-0.07,4.06,5.74
,-9.27,1.055,-3.216,-9.229,1.189,-3.044,0.56,4.27,6.09
,-9.265,1.091,-3.247,-9.191,1.208,-2.86,1.12,4.69,6.37
,-9.244,1.141,-3.173,-9.141,1.242,-2.757,1.12,5.32,6.65
302.0,-9.103,1.295,-2.654,-9.076,1.393,-1.749,0.42,8.89,7.42
,-9.119,1.287,-2.391,-9.119,1.407,-1.531,-0.14,10.43,7.56
,-9.057,1.283,-2.096,-9.079,1.314,-1.23,-1.19,12.32,7.56
,-9.095,1.326,-1.907,-8.904,1.254,-1.031,-1.12,14.42,7.56
378.0,-8.83,1.362,-0.885,-9.253,1.132,-0.802,-1.33,28.42,7.49
,-8.897,1.278,-0.627,-9.237,0.981,-0.995,-1.12,32.41,7.56
,-9.028,1.259,-0.481,-9.282,0.964,-1.441,-0.56,36.4,7.7
,-9.232,1.232,-0.586,-9.203,1.187,-2.091,0.63,40.25,7.7
453.0,-9.438,1.452,-2.953,-11.517,3.046,-4.606,4.62,57.33,8.61
,-10.211,2.027,-4.156,-11.656,3.206,-4.238,2.1,57.82,8.12
,-10.443,2.659,-4.987,-12.206,3.063,-3.743,-4.76,59.57,7.98
,-10.902,2.85,-4.623,-12.69,2.063,-2.556,-14.07,62.51,7.77
529.0,-13.472,1.376,-1.651,-13.563,0.223,-1.979,-47.88,82.39,8.33
,-13.372,0.823,-1.462,-12.551,-0.038,-3.288,-40.74,82.53,11.62
,-12.888,0.833,-1.608,-12.644,-1.094,-1.888,-32.9,84.98,16.87
,-13.307,0.641,-1.754,-11.603,-1.618,-3.403,-21.84,85.96,21.84
604.0,-9.031,-1.685,-5.317,-9.103,4.307,-5.15,40.74,44.1,20.58
,-7.978,-1.113,-6.365,-9.976,4.764,-4.434,56.84,45.71,19.18
,-7.351,0.479,-7.43,-10.141,4.3,-4.051,69.16,46.55,13.93
,-7.528,2.936,-7.162,-9.22,3.166,-4.223,70.98,47.6,8.05
680.0,-7.999,2.024,-4.279,-8.402,1.898,-3.534,-26.88,-21.49,-8.61
,-7.784,1.469,-3.922,-8.198,2.216,-3.666,-29.12,-35.63,-14.07
,-8.181,1.338,-3.757,-8.124,2.223,-3.912,-27.02,-52.08,-21.07
,-8.5,1.462,-3.51,-8.169,2.048,-3.879,-22.05,-68.88,-28.35
756.0,-8.358,1.749,-3.707,-8.662,1.012,-3.539,-16.52,-141.75,-51.8
,-8.502,1.515,-3.831,-8.82,0.931,-3.324,-15.89,-153.79,-54.32
,-8.485,1.424,-3.86,-9.043,0.902,-3.137,-14.42,-164.36,-55.79
,-8.61,1.18,-3.69,-9.201,0.895,-2.962,-14.14,-173.39,-56.77
832.0,-9.373,0.869,-2.654,-9.809,1.127,-1.864,-9.38,-189.91,-48.65
,-9.524,0.747,-2.493,-10.029,1.242,-1.486,-8.61,-189.21,-45.71
,-9.474,0.921,-2.278,-9.744,1.326,-1.163,-6.86,-186.9,-42.7
,-9.629,0.96,-2.065,-9.402,1.266,-0.945,-6.65,-183.26,-39.2
908.0,-8.894,1.065,-1.072,-8.191,0.632,0.117,3.78,-150.99,-11.06
,-8.478,0.979,-1.137,-7.667,0.763,-0.129,13.16,-145.18,-4.9
,-8.131,0.794,-0.66,-7.59,1.256,-0.601,21.63,-136.29,1.05
,-8.244,0.627,-0.06,-7.528,1.689,-0.821,30.73,-125.09,6.3
983.0,-7.77,1.912,-1.048,-7.973,0.962,-2.386,70.28,-38.5,11.62
,-7.554,2.051,-1.433,-7.935,0.168,-2.747,63.7,-16.87,11.62
,-7.636,1.912,-1.744,-7.583,-0.321,-3.374,54.67,5.18,10.5
,-7.856,1.57,-2.123,-7.05,0.115,-4.441,45.43,26.88,8.68
1059.0,-7.085,1.615,-4.7,-10.615,-3.092,-3.398,46.55,101.99,-4.76
,-9.16,5.733,0.103,-5.169,-1.972,-2.491,30.1,115.5,-12.74
,-19.763,7.523,5.564,-6.822,1.694,-1.864,-7.84,115.01,-17.08
,-22.575,2.118,0.589,-8.155,1.989,-1.749,-18.13,87.22,-1.26
1135.0,-8.217,-0.086,-3.463,-8.378,0.347,-5.09,66.64,45.99,5.11
,-7.887,-0.514,-5.202,-9.763,1.278,-3.819,75.88,63.7,0.77
,-9.119,-0.27,-7.382,-9.899,1.218,-4.518,79.24,81.48,-3.29
,-8.634,-0.261,-6.913,-9.371,1.22,-5.231,68.46,92.4,-4.34
1211.0,-9.213,1.799,-5.587,-9.016,-2.087,-4.736,39.41,70.49,-6.86
,-9.95,1.646,-5.248,-9.258,-2.352,-4.573,27.3,67.13,-12.46
,-10.098,0.433,-5.13,-9.337,-0.785,-4.731,15.12,59.85,-8.96
,-9.146,-0.964,-5.08,-9.438,1.582,-4.92,10.43,51.52,-1.33
1286.0,-9.184,3.195,-4.853,-9.6,1.491,-4.623,67.48,41.86,-1.12
,-9.177,3.422,-4.841,-9.691,-0.024,-4.25,49.49,40.39,-2.87
,-8.899,3.288,-5.027,-9.426,-0.574,-3.944,31.36,41.16,-5.25
,-9.131,2.809,-4.908,-9.28,0.354,-3.781,13.16,41.79,-7.35
1362.0,-9.445,0.668,-3.74,-9.825,-2.206,-1.986,18.34,30.52,-8.61
,-9.655,0.225,-3.632,-9.591,-1.821,-2.19,13.37,29.82,-8.82
,-9.976,-1.01,-2.95,-9.476,-0.809,-2.391,4.97,29.26,-7.28
,-9.612,-1.79,-2.548,-8.945,0.424,-4.042,3.57,29.75,-5.6
1437.0,-8.469,1.79,-4.58,-9.136,1.943,-3.585,53.62,27.23,-6.72
,-8.902,2.9,-4.652,-9.959,-0.495,-2.304,52.99,30.45,-9.17
,-9.256,3.508,-4.69,-10.565,-2.493,-1.18,43.96,32.27,-9.66
,-9.306,3.223,-3.994,-10.156,-2.62,-0.924,28.28,33.95,-9.94
1513.0,-9.933,-1.709,-1.268,-7.664,5.705,-3.719,17.22,45.01,4.41
,-9.497,-0.601,-2.084,-11.347,3.001,-1.462,21.21,48.16,5.18
,-8.641,1.311,-3.206,-11.548,0.014,0.416,19.88,52.78,3.64
,-8.813,3.604,-3.458,-10.96,0.002,2.137,10.15,61.04,0.42
1589.0,-10.639,0.452,1.833,-11.591,0.723,-1.261,-16.8,79.52,-3.99
,-10.572,0.66,1.098,-12.063,0.4,-1.096,-0.84,84.84,-0.98
,-11.105,0.826,0.062,-12.158,0.014,-0.96,8.4,89.67,1.4
,-11.369,0.806,-0.696,-12.216,0.182,-0.964,9.24,94.57,3.99
1665.0,-12.556,0.373,-0.802,-13.86,5.674,3.039,-3.57,128.52,5.46
,-13.589,-0.574,-0.529,-16.466,4.956,5.834,-8.54,136.36,5.18
,-15.544,-1.426,1.082,-17.198,5.506,5.841,-8.68,142.31,6.3
,-14.427,2.503,2.099,-18.768,4.357,7.339,0.7,157.08,5.67
1741.0,-20.739,1.61,6.224,-18.703,-3.802,-7.423,-163.03,232.26,-29.75
,-18.172,-0.177,0.581,-20.337,-2.704,-8.174,-159.88,221.34,-20.09
,-15.135,-3.209,-4.25,-18.488,-2.508,-8.653,-141.4,220.36,-8.96
,-14.898,-3.632,-7.731,-13.092,-2.166,-10.644,-106.68,227.22,-2.1
1816.0,-7.26,-0.51,-16.095,-9.72,2.52,-8.454,23.8,106.26,16.03
,-5.863,3.211,-15.157,-7.028,0.218,-9.325,20.58,104.79,17.71
,-9.129,6.683,-10.021,-5.056,-0.792,-9.395,0.77,88.34,15.4
,-11.371,5.712,-8.39,-4.25,-0.823,-9.481,-32.48,43.96,11.83
1892.0,-4.166,-0.507,-8.792,-1.653,0.251,-9.871,-39.06,-96.32,-16.17
,-3.723,-0.914,-8.356,-1.589,1.287,-9.95,-19.18,-125.72,-27.3
,-3.116,-1.027,-8.504,-1.869,2.197,-9.835,1.4,-156.59,-38.71
,-2.082,-0.998,-9.196,-1.912,2.601,-9.442,21.91,-180.11,-47.11
1968.0,-2.551,3.195,-8.995,0.012,5.896,-9.667,47.32,-250.53,-63.14
,-2.168,4.087,-9.505,-0.608,6.133,-9.608,46.13,-267.4,-67.9
,-1.752,4.793,-9.165,-2.45,5.686,-9.768,33.67,-284.34,-70.98
,-1.266,6.131,-9.103,-3.147,3.793,-9.414,13.37,-296.45,-72.03
2044.0,-4.288,0.644,-9.038,-8.37,-3.582,-7.143,-112.84,-360.71,-93.45
,-4.111,-2.008,-9.536,-9.148,0.108,-7.653,-102.13,-367.15,-95.13
,-4.216,-4.743,-9.438,-8.308,2.3,-6.947,-67.83,-358.47,-93.1
,-5.896,-5.724,-8.966,-7.88,2.977,-5.97,-19.32,-339.43,-85.82
2119.0,-8.184,2.426,-4.606,-7.203,1.519,-2.773,44.24,-254.59,-11.97
,-8.088,2.843,-4.513,-7.006,-0.622,-2.862,47.81,-227.43,-11.27
,-7.224,3.611,-3.802,-6.636,-3.005,-1.596,43.4,-190.47,-12.81
,-7.432,3.297,-3.283,-6.777,-4.231,-1.35,29.12,-151.76,-15.05
2195.0,-7.162,-4.03,-2.084,-26.061,-3.719,-1.701,62.44,31.78,14.21
,-7.045,-2.575,-3.087,-4.03,0.514,-5.461,94.5,63.14,19.81
,-11.79,5.537,5.566,-6.509,8.756,-4.355,118.79,81.62,10.71
,-25.772,3.912,10.627,-9.737,8.99,-5.262,83.23,99.54,-1.33
2270.0,-8.863,4.326,-10.84,-7.672,1.594,-10.876,65.73,119.7,9.73
,-5.724,-1.663,-13.884,-6.588,0.68,-10.316,30.52,136.99,2.45
,-6.222,-0.751,-15.19,-8.971,2.587,-8.129,33.74,154.0,-4.2
,-7.865,1.295,-9.471,-9.129,3.431,-8.804,32.48,149.59,-1.4
2346.0,-10.072,2.146,-6.722,-8.708,-6.671,-3.575,-17.15,103.04,6.79
,-11.792,0.816,-4.865,-9.016,-5.927,-4.02,-42.21,86.87,1.54
,-11.481,-2.548,-4.133,-9.921,-2.407,-4.434,-50.05,69.23,1.12
,-9.194,-4.996,-3.69,-10.141,1.125,-4.573,-34.86,59.71,5.39
2422.0,-10.455,3.099,-4.075,-9.318,-1.273,-3.965,63.0,56.49,6.09
,-9.945,0.916,-3.752,-9.706,0.773,-4.422,26.11,49.42,7.35
,-8.897,-1.737,-3.542,-9.737,2.0,-4.386,10.29,45.92,8.61
,-8.741,-2.34,-3.649,-9.005,2.051,-4.645,22.96,45.29,9.8
2498.0,-9.196,2.225,-4.704,-9.526,0.847,-4.578,50.75,43.05,9.24
,-9.318,1.816,-4.463,-9.06,1.778,-4.097,42.35,43.12,8.61
,-9.837,1.201,-3.979,-9.445,3.175,-3.561,39.55,41.79,7.84
,-9.608,0.761,-4.109,-9.823,3.123,-2.608,41.72,40.25,7.63
2573.0,-9.643,1.962,-1.752,-9.447,-0.371,-1.622,12.53,48.02,0.77
,-9.667,0.864,-0.876,-9.107,0.955,-2.469,2.03,49.42,0.49
,-9.572,0.096,-1.165,-9.337,1.548,-2.761,0.63,51.52,-0.49
,-9.665,-0.596,-1.106,-9.591,1.4,-2.704,4.41,54.67,-1.89
2649.0,-9.921,1.106,-2.41,-10.732,0.199,0.514,0.35,69.02,-2.31
,-10.244,0.845,-1.778,-10.814,-0.311,1.22,-4.34,72.94,-1.68
,-10.146,0.749,-1.005,-10.926,0.014,1.254,-8.54,78.05,-1.26
,-10.419,0.696,-0.249,-10.718,0.225,1.208,-14.0,83.23,-1.75
2725.0,-10.897,-0.34,1.058,-12.331,1.117,-3.398,-11.55,111.65,3.85
,-11.261,-0.562,0.452,-15.401,-2.261,-1.912,-1.54,117.18,7.07
,-11.371,0.041,-0.584,-13.867,0.873,-0.785,11.27,123.97,9.59
,-11.534,1.036,-1.744,-12.544,4.788,0.921,20.72,132.02,10.22
2801.0,-13.977,5.987,3.649,-19.514,2.364,0.739,-17.29,191.73,10.22
,-14.989,7.992,4.262,-17.054,-3.027,-1.653,-60.41,208.04,-0.77
,-16.171,8.808,3.996,-16.224,-6.724,-5.061,-115.08,231.35,-15.4
,-19.785,5.575,4.049,-17.308,-7.454,-7.739,-182.56,242.34,-23.73
2877.0,-18.334,-6.284,-7.629,-6.657,1.333,-14.752,-93.87,208.46,15.82
,-18.705,-3.908,-8.655,-5.872,3.46,-16.176,-37.52,181.23,5.53
,-17.097,-2.558,-7.114,-7.432,5.741,-14.18,0.21,144.48,1.75
,-12.479,-0.782,-8.978,-9.323,6.262,-10.957,35.28,103.81,8.12
2952.0,-9.954,4.147,-10.519,-4.054,-0.672,-9.584,-18.13,17.57,2.03
,-8.351,1.924,-10.562,-1.508,-0.845,-10.823,-48.37,-20.02,-1.19
,-7.076,0.893,-10.021,0.06,-0.187,-9.768,-58.1,-48.72,-4.06
,-5.968,0.177,-9.22,-1.058,0.445,-8.567,-53.48,-79.87,-9.03
3028.0,-2.422,1.807,-7.626,-1.225,3.187,-9.174,55.93,-178.22,-43.19
,-3.568,2.34,-7.842,-1.814,3.262,-8.607,63.77,-206.78,-45.22
,-2.599,2.584,-9.371,-2.07,3.369,-7.865,60.13,-228.97,-46.76
,-1.359,2.977,-9.873,-2.355,3.443,-8.22,51.31,-239.68,-48.09
3103.0,-1.646,3.884,-8.442,-2.374,5.233,-10.012,8.05,-308.42,-59.01
,-1.158,4.448,-9.474,-3.149,4.843,-10.304,5.67,-320.53,-62.79
,-0.759,4.58,-9.682,-3.635,3.221,-10.345,-3.36,-327.74,-68.95
,-1.589,4.927,-10.139,-4.267,0.05,-9.299,-14.49,-336.77,-79.17
3179.0,-6.291,-2.785,-7.511,-10.692,1.244,-3.635,-84.63,-364.35,-71.54
,-9.294,-4.176,-7.432,-9.82,0.782,-0.495,-53.27,-356.51,-64.12
,-9.921,-4.465,-6.951,-7.777,0.292,3.257,-15.68,-343.42,-51.94
,-10.682,-2.541,-4.317,-7.839,1.881,1.271,27.72,-316.61,-37.59
3255.0,-6.53,2.551,-1.414,-6.604,-3.967,-2.4,26.25,-124.88,-10.5
,-5.719,1.029,-3.305,-7.851,-2.962,-3.226,9.8,-83.3,-11.55
,-4.891,-1.548,-2.632,-13.764,6.406,5.027,-6.65,-39.62,-8.89
,-5.305,-3.333,-1.773,-31.919,-2.661,8.394,-4.69,5.74,-2.59
3331.0,-14.898,-3.168,-3.625,-4.477,-0.644,-9.77,85.33,91.84,14.28
,-6.368,5.367,-5.621,0.536,-4.953,-14.468,141.89,167.65,15.54
,-12.489,9.373,-3.312,-5.262,-1.996,-14.099,136.71,188.58,17.01
,-10.871,6.298,-6.537,-10.096,1.752,-10.639,77.84,142.03,21.21
3406.0,-7.674,3.051,-11.467,-13.403,-0.455,-5.547,59.01,122.01,-5.11
,-6.762,6.073,-10.328,-10.316,-6.066,-4.996,36.33,123.76,-7.07
,-9.809,7.703,-9.627,-8.842,-7.681,-5.035,14.7,114.73,-3.29
