Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.261,0.136,-3.475,-9.304,0.165,-3.446,2.73,1.33,0.7
,-9.284,0.151,-3.503,-9.313,0.144,-3.467,2.8,1.26,0.77
,-9.282,0.132,-3.472,-9.332,0.218,-3.491,2.87,1.26,0.77
,-9.268,0.148,-3.453,-9.241,0.177,-3.549,2.66,0.98,0.63
76.0,-9.244,0.139,-3.527,-9.256,0.196,-3.539,2.45,1.26,0.7
,-9.251,0.201,-3.565,-9.284,0.129,-3.491,2.66,1.26,0.7
,-9.292,0.196,-3.587,-9.292,0.124,-3.463,2.73,1.26,0.77
,-9.316,0.187,-3.582,-9.292,0.112,-3.467,2.59,1.19,0.77
152.0,-9.308,0.172,-3.465,-9.273,0.084,-3.489,2.66,0.91,0.77
,-9.308,0.124,-3.41,-9.227,0.148,-3.46,2.52,1.19,0.77
,-9.306,0.146,-3.427,-9.268,0.163,-3.506,2.45,1.33,0.91
,-9.34,0.136,-3.431,-9.289,0.168,-3.515,2.45,1.33,0.84
227.0,-9.292,0.199,-3.467,-9.289,0.196,-3.537,2.24,1.68,0.91
,-9.32,0.163,-3.46,-9.32,0.196,-3.597,2.17,1.47,0.84
,-9.265,0.122,-3.475,-9.284,0.158,-3.597,2.24,1.61,0.91
,-9.33,0.165,-3.539,-9.268,0.201,-3.558,2.38,1.75,0.98
302.0,-9.27,0.187,-3.542,-9.249,0.146,-3.467,2.52,1.12,1.05
,-9.261,0.17,-3.503,-9.273,0.17,-3.451,2.59,0.98,0.91
,-9.284,0.22,-3.539,-9.304,0.144,-3.4,2.52,0.98,0.77
,-9.282,0.208,-3.443,-9.304,0.101,-3.431,2.17,0.91,0.77
378.0,-9.325,0.129,-3.41,-9.301,0.168,-3.453,2.31,1.54,1.12
,-9.33,0.129,-3.4,-9.287,0.203,-3.51,2.31,1.54,1.05
,-9.347,0.17,-3.439,-9.287,0.199,-3.467,2.31,1.68,1.05
,-9.256,0.172,-3.477,-9.282,0.218,-3.534,2.31,1.54,1.05
454.0,-9.296,0.215,-3.518,-9.287,0.208,-3.539,2.03,1.68,0.91
,-9.277,0.239,-3.491,-9.308,0.177,-3.522,1.75,1.54,0.91
