Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.294,-0.735,-3.386,-9.316,-0.653,-3.254,2.17,1.61,0.77
,-9.263,-0.704,-3.355,-9.368,-0.756,-3.29,2.87,1.68,0.84
,-9.363,-0.665,-3.314,-9.351,-0.809,-3.302,3.36,1.89,0.91
,-9.308,-0.639,-3.319,-9.366,-0.811,-3.317,2.94,1.68,0.84
76.0,-9.383,-0.742,-3.422,-9.373,-0.687,-3.453,2.52,1.54,0.77
,-9.328,-0.699,-3.412,-9.402,-0.689,-3.451,2.87,1.4,0.63
,-9.347,-0.646,-3.408,-9.289,-0.66,-3.357,2.87,1.47,0.7
,-9.337,-0.663,-3.47,-9.249,-0.586,-3.333,2.52,1.19,0.7
152.0,-9.306,-0.622,-3.302,-9.325,-0.823,-3.379,2.03,0.7,0.77
,-9.462,-0.744,-3.305,-9.246,-0.759,-3.357,1.75,0.56,0.91
,-9.438,-0.885,-3.307,-9.296,-0.708,-3.427,1.68,0.7,1.12
,-9.316,-0.861,-3.343,-9.332,-0.747,-3.41,2.52,0.63,1.33
228.0,-9.328,-0.778,-3.369,-9.251,-0.675,-3.022,1.96,0.49,2.17
,-9.222,-0.794,-3.336,-9.273,-0.608,-2.965,1.96,0.49,2.38
,-9.162,-0.778,-3.209,-9.268,-0.672,-3.034,2.31,0.77,2.66
,-9.251,-0.715,-3.116,-9.198,-0.725,-2.922,2.31,0.98,2.87
304.0,-9.203,-0.818,-2.831,-9.521,-0.663,-3.247,-1.75,2.66,3.78
,-9.182,-0.864,-2.836,-9.469,-0.684,-3.506,-1.68,3.43,4.06
,-9.404,-0.919,-3.01,-9.282,-0.878,-3.604,-1.26,3.64,3.92
,-9.533,-0.792,-3.185,-9.253,-0.928,-3.738,-0.84,3.43,3.85
380.0,-9.246,-0.842,-3.647,-9.356,-0.493,-3.257,-0.84,3.22,4.62
,-9.256,-0.94,-3.472,-9.265,-0.543,-3.276,0.42,3.08,5.04
,-9.347,-0.625,-3.436,-9.21,-0.603,-3.302,0.42,2.73,5.18
,-9.433,-0.577,-3.355,-9.258,-0.471,-3.312,-0.98,2.24,5.25
456.0,-9.361,-0.333,-3.329,-9.227,-0.474,-3.412,-2.94,2.45,5.25
,-9.378,-0.447,-3.374,-9.241,-0.529,-3.424,-3.5,2.52,5.18
,-9.237,-0.491,-3.288,-9.174,-0.629,-3.376,-3.85,2.38,5.32
,-9.174,-0.486,-3.293,-9.258,-0.72,-3.396,-3.92,2.52,5.6
532.0,-9.249,-0.675,-3.391,-9.275,-0.376,-3.226,-5.18,2.38,6.16
,-9.225,-0.591,-3.324,-9.253,-0.426,-3.259,-5.32,2.45,6.3
,-9.261,-0.457,-3.178,-9.249,-0.522,-3.204,-6.09,2.59,6.37
,-9.342,-0.38,-3.19,-9.215,-0.627,-3.197,-7.56,2.8,6.23
608.0,-9.146,-0.591,-3.195,-9.502,-0.287,-3.544,-8.4,4.13,7.21
,-9.208,-0.579,-3.204,-9.304,-0.292,-3.587,-7.35,4.55,7.63
,-9.311,-0.565,-3.226,-9.153,-0.512,-3.573,-6.51,4.97,7.98
,-9.454,-0.376,-3.405,-9.088,-0.495,-3.556,-6.09,4.97,7.98
684.0,-9.215,-0.208,-3.539,-9.227,-0.33,-3.139,-9.66,3.92,7.77
,-9.287,-0.132,-3.472,-9.153,-0.258,-3.096,-11.97,3.99,7.63
,-9.294,-0.175,-3.317,-9.275,-0.012,-3.094,-14.0,4.06,7.56
,-9.265,-0.246,-3.25,-9.306,0.141,-3.132,-14.63,4.34,7.63
760.0,-9.373,0.325,-3.13,-9.074,-0.007,-3.656,-12.81,5.88,8.12
,-9.447,0.239,-3.242,-9.217,0.373,-3.79,-13.23,6.37,7.91
,-9.375,0.053,-3.427,-9.332,0.644,-3.848,-12.67,6.58,7.63
