Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.45,0.514,-3.065,-9.445,0.481,-3.072,1.96,1.26,0.56
,-9.402,0.467,-3.049,-9.462,0.507,-3.001,1.89,1.33,0.56
,-9.447,0.517,-3.065,-9.411,0.56,-3.08,1.82,1.33,0.56
,-9.469,0.5,-3.046,-9.409,0.491,-3.077,2.03,1.4,0.77
75.0,-9.416,0.436,-3.02,-9.442,0.419,-3.07,1.26,1.12,0.42
,-9.418,0.447,-3.108,-9.438,0.397,-3.037,1.68,1.26,0.49
,-9.407,0.505,-3.068,-9.454,0.507,-3.065,1.82,1.4,0.7
,-9.442,0.464,-3.108,-9.454,0.581,-3.094,1.89,1.4,0.63
150.0,-9.435,0.546,-3.058,-9.399,0.51,-3.068,2.03,1.05,0.7
,-9.411,0.488,-3.089,-9.462,0.565,-3.049,2.03,1.19,0.77
,-9.464,0.464,-3.104,-9.421,0.56,-3.015,2.45,1.05,0.77
,-9.395,0.503,-3.072,-9.452,0.483,-2.982,2.8,0.84,0.84
226.0,-9.433,0.412,-2.962,-9.485,0.589,-3.039,2.24,0.77,0.77
,-9.45,0.452,-2.905,-9.435,0.495,-2.998,2.66,0.98,0.84
,-9.438,0.498,-3.032,-9.409,0.522,-3.022,3.29,0.84,1.05
,-9.485,0.553,-3.046,-9.438,0.467,-2.862,3.15,0.77,0.98
302.0,-9.43,0.675,-3.34,-9.433,0.51,-3.197,2.03,0.77,0.77
,-9.387,0.476,-3.017,-9.423,0.433,-3.065,0.35,0.49,0.49
,-9.344,0.479,-3.135,-9.438,0.505,-3.19,0.49,0.56,0.49
,-9.423,0.409,-3.041,-9.469,0.419,-2.893,0.56,0.56,0.7
378.0,-9.373,0.538,-3.061,-9.428,0.278,-2.998,2.52,0.35,0.7
,-9.418,0.581,-3.025,-9.407,0.419,-2.955,1.82,0.35,0.49
,-9.442,0.543,-3.171,-9.452,0.534,-3.034,1.26,0.35,0.56
,-9.359,0.273,-2.943,-9.43,0.541,-3.015,0.56,0.21,0.56
453.0,-9.383,0.517,-2.977,-9.464,0.634,-3.022,0.63,0.35,0.98
,-9.402,0.507,-2.95,-9.366,0.56,-3.005,-0.28,0.56,0.91
,-9.392,0.531,-3.02,-9.416,0.553,-3.02,0.07,0.49,1.05
,-9.433,0.565,-2.991,-9.347,0.596,-2.687,-0.21,0.21,1.05
529.0,-9.43,0.491,-3.072,-9.445,0.431,-2.929,-2.31,-0.14,0.7
,-9.426,0.342,-3.056,-9.469,0.464,-3.235,-2.1,-0.28,0.84
,-9.454,0.397,-2.848,-9.418,0.395,-2.96,-1.89,-0.14,0.91
,-9.447,0.517,-3.089,-9.359,0.495,-3.07,-1.12,-0.21,0.84
604.0,-9.402,0.469,-3.061,-9.495,0.534,-2.726,0.56,-0.42,1.4
,-9.428,0.603,-2.996,-9.452,0.665,-2.833,-0.14,-0.63,1.47
,-9.474,0.651,-2.776,-9.435,0.701,-2.793,-1.82,-0.7,1.19
,-9.466,0.66,-2.871,-9.34,0.648,-2.836,-2.52,-0.49,1.05
680.0,-9.375,0.488,-2.953,-9.471,0.543,-3.07,-6.23,-0.56,0.91
,-9.416,0.263,-2.96,-9.459,0.574,-3.015,-6.23,-0.56,0.91
,-9.574,0.187,-3.084,-9.471,0.627,-2.898,-4.62,0.0,1.12
,-9.541,0.325,-3.151,-9.445,0.493,-2.893,-2.8,0.0,1.4
756.0,-9.445,0.371,-2.852,-9.421,0.261,-2.907,-0.7,0.21,2.1
,-9.483,0.51,-2.759,-9.457,0.215,-3.037,1.47,0.63,2.52
,-9.488,0.392,-2.809,-9.392,0.29,-3.068,2.38,0.91,2.8
,-9.433,0.189,-2.769,-9.411,0.412,-3.178,3.01,1.4,3.22
832.0,-9.404,0.476,-3.238,-9.49,0.94,-2.898,3.71,0.84,3.99
,-9.347,0.558,-3.218,-9.318,0.402,-2.694,3.29,0.49,4.06
,-9.407,0.866,-3.168,-9.306,0.237,-2.606,2.73,-0.07,3.78
,-9.457,1.027,-3.005,-9.471,0.584,-2.661,1.47,-0.49,3.5
908.0,-9.529,0.835,-2.709,-9.076,-0.787,-3.388,-0.84,-0.7,3.64
,-9.564,0.952,-2.907,-9.289,0.194,-3.463,-4.2,-0.7,3.22
,-9.416,0.467,-3.128,-9.596,1.103,-3.522,-6.44,-0.77,2.94
,-9.182,-0.388,-3.233,-9.533,1.23,-3.482,-5.6,-0.63,3.78
983.0,-9.363,0.744,-3.412,-9.663,1.709,-3.075,-3.15,-3.64,4.27
,-9.237,0.268,-3.376,-9.66,1.792,-2.699,-4.2,-4.34,4.13
,-9.335,0.581,-3.391,-9.564,1.503,-2.52,-1.68,-5.04,4.69
,-9.466,1.208,-3.259,-9.505,0.972,-2.307,0.42,-5.53,4.9
1059.0,-9.442,0.672,-2.154,-9.658,1.223,-2.197,-5.67,-5.32,2.17
,-9.56,0.567,-2.168,-9.677,1.175,-2.197,-0.63,-4.41,3.08
,-9.696,0.888,-2.206,-9.639,1.079,-2.235,3.71,-3.36,3.71
,-9.691,1.194,-2.127,-9.591,0.983,-2.319,5.32,-2.59,3.5
1135.0,-9.569,1.043,-2.41,-9.485,1.003,-2.666,6.09,0.35,1.61
,-9.624,1.108,-2.501,-9.454,0.895,-2.606,7.63,0.77,1.61
,-9.608,1.251,-2.546,-9.505,0.749,-2.596,8.75,0.98,1.4
,-9.521,1.122,-2.62,-9.533,0.828,-2.615,8.33,1.19,0.98
1211.0,-9.596,0.909,-2.577,-9.418,0.634,-2.678,6.65,1.89,0.0
,-9.574,0.761,-2.572,-9.416,0.761,-2.685,5.25,2.1,-0.28
,-9.507,0.55,-2.56,-9.462,0.919,-2.678,4.62,2.24,-0.35
,-9.457,0.555,-2.666,-9.509,0.943,-2.618,4.97,2.38,-0.14
1286.0,-9.485,0.845,-2.481,-9.495,0.692,-2.448,2.73,3.29,-0.28
,-9.596,0.771,-2.371,-9.531,0.866,-2.608,2.59,3.71,-0.21
,-9.584,1.06,-2.398,-9.555,0.718,-2.644,2.45,3.99,-0.42
,-9.519,0.797,-2.498,-9.543,0.677,-2.596,0.21,4.27,-0.84
1362.0,-9.49,0.936,-2.623,-9.519,0.739,-2.783,1.12,5.88,-1.19
,-9.567,1.213,-2.673,-9.423,0.615,-2.723,2.38,6.16,-1.47
,-9.43,1.117,-2.615,-9.545,0.869,-2.814,2.17,6.44,-1.82
,-9.485,1.106,-2.726,-9.579,1.266,-2.876,1.82,6.37,-2.38
1437.0,-9.538,1.359,-2.912,-9.366,0.591,-3.221,-0.49,6.58,-4.2
,-9.576,1.194,-3.089,-9.533,0.653,-3.13,-2.8,5.88,-5.11
,-9.407,0.613,-3.001,-9.44,0.708,-3.125,-3.92,5.74,-5.39
,-9.399,0.66,-3.092,-9.55,0.821,-3.151,-2.52,5.39,-5.39
1513.0,-9.45,0.821,-3.02,-9.368,0.479,-2.855,-1.33,4.55,-6.02
,-9.517,0.852,-2.936,-9.442,0.438,-2.793,0.63,4.48,-5.95
,-9.356,0.893,-2.998,-9.572,0.61,-2.804,1.75,4.62,-5.88
,-9.368,0.651,-2.871,-9.423,0.644,-2.699,1.54,4.62,-6.09
1589.0,-9.361,0.711,-2.79,-9.481,0.735,-2.812,-0.7,5.74,-7.14
,-9.445,0.333,-2.814,-9.531,1.086,-2.958,-1.33,6.02,-7.21
,-9.478,0.404,-2.833,-9.502,0.625,-2.929,0.77,6.16,-6.93
,-9.564,0.526,-2.977,-9.299,0.51,-2.953,2.59,6.37,-6.79
1665.0,-9.483,0.593,-3.18,-9.442,0.835,-3.156,3.01,6.16,-8.05
,-9.481,0.885,-3.295,-9.521,0.806,-3.025,3.08,6.16,-8.33
,-9.411,0.586,-3.262,-9.505,0.909,-2.924,1.89,5.74,-9.03
,-9.34,0.646,-3.238,-9.416,0.773,-2.893,2.1,5.39,-9.1
1741.0,-9.411,0.565,-2.814,-9.442,0.357,-2.702,4.9,5.81,-10.64
,-9.481,0.641,-2.869,-9.418,0.302,-2.761,5.95,6.16,-10.92
,-9.476,0.299,-2.745,-9.387,0.129,-2.812,5.88,6.65,-11.34
,-9.404,0.168,-2.675,-9.416,0.397,-2.869,6.23,7.28,-11.62
1816.0,-9.485,0.713,-2.967,-9.521,0.668,-2.958,9.66,9.31,-12.25
,-9.483,0.718,-3.058,-9.442,0.699,-2.9,8.75,9.59,-13.02
,-9.485,0.55,-3.051,-9.464,0.794,-2.898,8.33,9.87,-13.65
,-9.536,0.495,-3.02,-9.38,0.692,-2.871,10.22,10.15,-13.93
1892.0,-9.464,0.581,-2.986,-9.426,0.306,-3.36,13.09,11.83,-17.43
,-9.426,0.369,-3.142,-9.383,0.376,-3.424,14.0,12.53,-17.99
,-9.371,0.069,-3.151,-9.34,0.29,-3.427,16.1,12.88,-18.48
,-9.313,0.005,-3.228,-9.304,0.124,-3.403,19.6,13.3,-18.76
1968.0,-9.395,0.175,-3.446,-9.368,-0.117,-3.049,27.09,13.51,-22.19
,-9.354,0.096,-3.324,-9.407,-0.117,-3.025,27.51,13.58,-22.75
,-9.32,-0.072,-3.195,-9.375,-0.436,-3.149,27.44,13.58,-23.52
,-9.275,-0.235,-3.068,-9.268,-0.751,-3.336,27.16,13.51,-24.15
2044.0,-9.225,-0.763,-3.477,-9.222,-0.73,-3.489,22.54,14.14,-27.09
,-9.22,-0.73,-3.486,-9.143,-0.572,-3.494,23.8,14.28,-27.37
,-9.289,-0.567,-3.508,-9.198,-0.512,-3.587,24.43,14.49,-27.93
,-9.253,-0.522,-3.542,-9.296,-0.699,-3.501,23.66,14.42,-28.63
2119.0,-9.258,-0.826,-3.446,-9.416,-1.249,-3.482,19.32,13.65,-32.2
,-9.351,-0.871,-3.482,-9.445,-1.78,-3.484,18.97,13.79,-32.62
,-9.387,-0.828,-3.491,-9.454,-1.977,-3.384,18.76,13.93,-32.97
,-9.452,-0.902,-3.513,-9.402,-1.914,-3.4,18.48,14.0,-33.18
2195.0,-9.45,-1.871,-3.484,-9.677,-2.986,-4.056,27.79,15.75,-28.56
,-9.533,-2.146,-3.585,-9.524,-2.692,-4.216,25.13,15.96,-28.14
,-9.574,-2.711,-3.678,-9.361,-2.769,-4.324,23.73,16.24,-27.37
,-9.655,-3.017,-3.857,-9.165,-2.874,-4.398,24.85,16.45,-26.25
2271.0,-9.239,-2.814,-4.432,-8.988,-2.276,-4.499,21.77,13.79,-23.45
,-9.234,-2.474,-4.484,-8.835,-2.412,-4.298,22.19,13.02,-23.1
,-9.222,-2.376,-4.633,-8.722,-2.532,-4.226,21.28,12.39,-22.61
,-9.15,-2.369,-4.544,-8.629,-2.568,-4.092,20.02,10.92,-21.98
2347.0,-8.614,-2.419,-4.001,-8.538,-2.168,-3.96,23.87,6.65,-14.91
,-8.516,-2.039,-3.955,-8.485,-2.254,-3.886,25.27,6.09,-13.3
,-8.514,-1.881,-3.879,-8.354,-2.175,-3.896,24.15,5.53,-12.11
,-8.555,-1.943,-3.893,-8.397,-2.178,-3.944,22.75,4.55,-10.99
2422.0,-8.447,-2.225,-3.972,-8.406,-1.278,-3.707,33.04,3.08,0.77
,-8.461,-2.3,-4.094,-8.402,-0.663,-3.642,36.82,3.08,4.13
,-8.538,-2.321,-4.192,-8.49,-0.979,-3.276,42.14,2.59,7.49
,-8.514,-2.063,-4.066,-8.667,-0.742,-3.496,48.3,2.45,10.64
2498.0,-8.89,-1.266,-3.34,-8.701,-1.187,-3.329,53.2,1.47,29.26
,-8.772,-0.976,-3.525,-8.926,-1.28,-3.183,55.3,0.49,30.87
,-8.49,-0.859,-3.317,-9.007,-0.639,-3.829,54.32,0.7,33.25
,-8.492,-1.139,-2.996,-8.916,-0.115,-3.776,54.74,1.75,36.19
2573.0,-9.024,0.498,-3.778,-8.993,0.017,-4.123,35.07,4.97,45.85
,-9.016,0.926,-3.75,-9.093,-1.735,-3.896,22.19,3.57,45.15
,-9.016,0.926,-3.338,-8.976,-1.989,-3.838,5.74,1.82,43.12
,-9.045,0.897,-3.582,-8.787,-1.395,-3.786,-11.41,0.42,40.46
2649.0,-8.938,-1.072,-3.932,-9.136,-0.584,-3.829,-34.02,-0.28,40.88
,-8.88,-1.653,-3.97,-9.284,-0.132,-3.735,-39.41,-0.28,39.2
,-9.091,-1.984,-3.754,-9.452,0.005,-3.769,-42.84,-0.7,38.78
,-9.012,-1.661,-3.544,-9.552,-0.132,-4.168,-43.19,-0.7,39.41
2725.0,-9.469,-1.139,-4.879,-9.139,-1.625,-4.386,-84.98,-4.48,27.65
,-9.079,-2.338,-4.805,-9.318,-1.003,-4.458,-87.29,-4.83,27.51
,-8.997,-2.766,-4.518,-9.287,-0.948,-4.465,-78.68,-5.46,28.63
,-9.146,-2.52,-4.681,-9.174,-1.323,-4.427,-68.6,-6.72,28.84
2801.0,-9.143,-1.78,-4.257,-9.524,-1.015,-4.19,-70.21,-12.04,25.41
,-9.184,-1.57,-4.161,-9.775,-0.974,-4.566,-66.78,-12.32,26.04
,-9.282,-1.134,-4.243,-9.615,-1.326,-4.456,-63.28,-12.39,26.04
,-9.395,-1.039,-4.513,-9.636,-1.553,-4.219,-62.37,-12.67,24.92
2877.0,-9.505,-1.704,-4.463,-8.794,-1.78,-4.085,-50.68,-14.63,24.22
,-9.225,-1.579,-4.381,-8.665,-1.819,-3.821,-45.43,-15.19,24.64
,-9.052,-1.448,-4.477,-8.674,-1.783,-3.597,-41.58,-16.73,23.8
,-8.969,-1.539,-4.415,-8.567,-1.601,-3.553,-38.78,-17.78,22.68
2952.0,-8.641,-1.464,-3.637,-9.6,-8.39,-3.271,-23.59,-19.25,18.06
,-8.701,-1.929,-3.936,-8.971,-3.36,-4.056,-23.03,-18.69,17.08
,-8.081,-3.896,-4.891,-8.911,-0.522,-4.027,-13.86,-15.12,19.6
,-8.44,-8.464,-3.987,-9.072,-2.324,-3.214,7.21,-11.06,23.24
3028.0,-9.11,-2.874,-3.068,-8.638,-1.204,-3.228,28.98,-6.65,-0.28
,-9.165,-1.017,-2.709,-8.588,-2.587,-3.288,15.61,-8.26,-4.34
