Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.43,-0.321,-3.039,-9.435,-0.211,-3.032,2.73,1.26,0.49
,-9.459,-0.256,-3.034,-9.438,-0.244,-3.089,2.94,1.47,0.49
,-9.43,-0.285,-3.039,-9.402,-0.347,-3.049,3.08,1.61,0.49
,-9.474,-0.285,-3.087,-9.416,-0.263,-3.017,3.22,1.61,0.49
75.0,-9.418,-0.254,-3.08,-9.459,-0.342,-3.039,2.87,1.47,0.42
,-9.416,-0.323,-3.041,-9.428,-0.309,-3.029,3.01,1.61,0.42
,-9.409,-0.347,-3.063,-9.445,-0.278,-3.034,3.22,1.68,0.7
,-9.397,-0.349,-3.046,-9.478,-0.323,-3.025,3.15,1.75,0.7
150.0,-9.452,-0.328,-3.003,-9.359,-0.297,-3.106,2.24,1.75,0.77
,-9.464,-0.285,-3.015,-9.426,-0.28,-3.113,2.17,1.68,0.84
,-9.44,-0.302,-3.099,-9.457,-0.282,-3.075,2.31,1.75,0.84
,-9.478,-0.263,-3.08,-9.395,-0.33,-3.12,2.38,1.89,0.77
226.0,-9.418,-0.306,-3.173,-9.416,-0.316,-3.118,2.31,1.4,0.77
,-9.399,-0.275,-3.139,-9.409,-0.309,-3.096,2.38,1.47,0.84
,-9.385,-0.357,-3.118,-9.416,-0.309,-3.08,2.31,1.54,0.91
,-9.402,-0.316,-3.132,-9.423,-0.306,-3.058,2.38,1.19,0.77
302.0,-9.399,-0.337,-3.063,-9.433,-0.266,-3.039,2.1,0.98,0.84
,-9.421,-0.349,-3.049,-9.464,-0.246,-3.061,2.31,0.98,0.84
,-9.44,-0.328,-3.005,-9.454,-0.302,-3.008,2.52,1.19,1.05
,-9.462,-0.263,-2.991,-9.416,-0.287,-3.025,2.73,1.26,1.05
378.0,-9.423,-0.309,-3.051,-9.418,-0.311,-3.132,2.87,1.54,0.98
,-9.438,-0.256,-3.084,-9.43,-0.297,-3.142,2.87,1.4,0.98
,-9.416,-0.261,-3.123,-9.466,-0.28,-3.18,2.66,1.4,0.98
,-9.447,-0.292,-3.139,-9.447,-0.232,-3.132,2.8,1.47,0.98
453.0,-9.464,-0.251,-3.13,-9.44,-0.201,-3.123,3.15,1.19,0.84
,-9.426,-0.28,-3.147,-9.433,-0.297,-3.082,3.15,0.98,0.84
,-9.395,-0.235,-3.096,-9.428,-0.273,-2.996,3.22,0.77,0.7
,-9.423,-0.203,-3.108,-9.407,-0.325,-3.061,3.29,0.63,0.63
529.0,-9.426,-0.299,-3.013,-9.421,-0.321,-2.962,3.64,0.7,0.56
,-9.416,-0.258,-2.984,-9.445,-0.321,-2.958,3.64,0.91,0.77
,-9.483,-0.261,-2.95,-9.495,-0.306,-2.955,3.29,0.84,0.56
,-9.462,-0.256,-2.986,-9.428,-0.278,-2.922,2.87,1.12,0.49
605.0,-9.457,-0.294,-2.962,-9.445,-0.29,-3.08,2.31,1.61,0.63
,-9.435,-0.325,-3.025,-9.45,-0.323,-3.142,2.31,1.82,0.7
,-9.452,-0.266,-3.049,-9.433,-0.287,-3.161,2.45,2.1,0.7
,-9.452,-0.275,-3.094,-9.411,-0.268,-3.171,2.45,2.03,0.63
681.0,-9.399,-0.273,-3.197,-9.416,-0.287,-3.051,2.59,1.54,0.49
,-9.442,-0.313,-3.161,-9.404,-0.256,-3.07,2.73,1.26,0.56
,-9.395,-0.302,-3.118,-9.438,-0.294,-3.005,2.8,0.84,0.49
,-9.411,-0.29,-3.132,-9.421,-0.304,-3.027,2.94,1.12,0.56
756.0,-9.423,-0.325,-3.02,-9.469,-0.29,-2.974,2.94,1.12,0.56
,-9.414,-0.311,-3.022,-9.497,-0.333,-2.955,2.94,1.05,0.63
,-9.442,-0.302,-2.934,-9.452,-0.323,-3.025,2.87,1.33,0.63
,-9.45,-0.342,-2.929,-9.438,-0.309,-3.041,2.59,1.12,0.56
832.0,-9.414,-0.28,-3.051,-9.411,-0.278,-3.07,2.52,1.89,0.7
,-9.421,-0.278,-3.087,-9.428,-0.263,-3.072,2.45,1.68,0.77
,-9.438,-0.328,-3.094,-9.464,-0.246,-3.063,2.59,1.54,0.63
,-9.462,-0.263,-3.072,-9.402,-0.282,-3.034,2.66,1.54,0.63
908.0,-9.411,-0.294,-3.065,-9.407,-0.297,-3.063,2.73,1.47,0.7
,-9.421,-0.337,-3.051,-9.438,-0.278,-3.017,2.87,1.4,0.77
,-9.45,-0.333,-3.084,-9.454,-0.306,-3.051,3.01,1.33,0.7
,-9.454,-0.297,-3.046,-9.464,-0.333,-3.077,3.15,1.33,0.77
983.0,-9.435,-0.325,-3.058,-9.399,-0.321,-3.106,3.08,1.54,0.63
,-9.438,-0.294,-3.051,-9.428,-0.357,-3.156,3.22,1.26,0.63
,-9.462,-0.273,-3.118,-9.442,-0.285,-3.068,3.01,1.19,0.56
,-9.399,-0.311,-3.12,-9.43,-0.249,-3.046,2.87,1.33,0.63
1059.0,-9.45,-0.282,-3.039,-9.452,-0.29,-2.946,2.94,1.19,0.56
,-9.404,-0.33,-3.017,-9.476,-0.361,-2.938,3.01,1.19,0.56
,-9.44,-0.313,-2.953,-9.466,-0.38,-3.01,3.01,1.05,0.42
,-9.438,-0.309,-2.96,-9.43,-0.34,-3.01,3.15,1.19,0.63
1135.0,-9.466,-0.287,-3.017,-9.471,-0.28,-3.058,2.66,1.54,0.7
,-9.411,-0.352,-3.029,-9.459,-0.345,-3.116,2.38,1.68,0.7
,-9.411,-0.34,-3.082,-9.426,-0.304,-3.116,2.45,1.68,0.63
,-9.459,-0.294,-3.063,-9.433,-0.328,-3.142,2.73,1.68,0.7
1211.0,-9.452,-0.266,-3.12,-9.428,-0.33,-3.025,2.73,1.19,0.7
,-9.44,-0.316,-3.096,-9.423,-0.313,-3.037,2.94,1.05,0.7
,-9.421,-0.306,-3.099,-9.454,-0.337,-2.982,2.94,0.91,0.7
,-9.404,-0.309,-3.082,-9.462,-0.369,-2.953,2.73,0.98,0.7
1286.0,-9.452,-0.299,-2.96,-9.457,-0.321,-3.039,3.08,1.26,0.77
,-9.45,-0.302,-2.953,-9.43,-0.328,-3.039,2.94,1.4,0.91
,-9.435,-0.333,-2.984,-9.433,-0.282,-3.034,2.87,1.4,0.84
,-9.445,-0.352,-2.974,-9.44,-0.29,-3.037,2.87,1.54,0.91
1362.0,-9.44,-0.335,-3.049,-9.447,-0.309,-3.037,2.59,1.4,0.77
,-9.392,-0.337,-3.068,-9.44,-0.318,-3.022,2.59,1.47,0.77
,-9.462,-0.29,-3.046,-9.445,-0.29,-3.108,2.59,1.54,0.84
,-9.44,-0.309,-3.032,-9.45,-0.318,-3.104,2.66,1.54,0.77
1438.0,-9.421,-0.309,-3.046,-9.433,-0.352,-3.013,2.59,1.54,0.7
,-9.428,-0.29,-3.075,-9.454,-0.309,-3.027,2.73,1.54,0.84
,-9.447,-0.278,-3.017,-9.447,-0.297,-3.02,2.73,1.54,0.84
,-9.442,-0.285,-3.005,-9.433,-0.325,-3.046,2.59,1.47,0.77
1514.0,-9.428,-0.337,-3.044,-9.464,-0.313,-3.104,2.73,1.68,0.7
,-9.423,-0.28,-3.111,-9.407,-0.294,-3.128,2.73,1.68,0.7
,-9.414,-0.304,-3.123,-9.411,-0.333,-3.044,2.66,1.61,0.7
,-9.426,-0.349,-3.125,-9.464,-0.282,-3.015,2.73,1.54,0.63
1589.0,-9.454,-0.316,-3.008,-9.418,-0.309,-2.991,2.59,1.33,0.56
,-9.462,-0.321,-2.974,-9.438,-0.309,-2.986,2.66,1.26,0.7
,-9.445,-0.311,-2.989,-9.43,-0.352,-3.01,2.8,1.26,0.77
,-9.438,-0.287,-2.948,-9.421,-0.345,-3.049,2.59,1.19,0.77
1665.0,-9.44,-0.352,-3.065,-9.43,-0.323,-3.077,2.31,1.61,0.77
,-9.43,-0.328,-3.063,-9.399,-0.34,-3.077,2.31,1.61,0.84
,-9.414,-0.311,-3.061,-9.43,-0.323,-3.087,2.45,1.68,0.91
,-9.45,-0.29,-3.116,-9.433,-0.297,-3.089,2.38,1.61,0.91
1740.0,-9.438,-0.292,-3.12,-9.469,-0.316,-3.044,2.73,1.26,0.98
,-9.438,-0.261,-3.056,-9.464,-0.27,-3.041,2.59,1.26,0.91
,-9.445,-0.306,-3.037,-9.442,-0.266,-3.022,2.52,1.19,0.77
,-9.423,-0.318,-3.034,-9.433,-0.278,-3.017,2.59,1.19,0.84
