Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.428,-1.62,-2.541,-9.469,-1.663,-2.501,2.31,2.17,0.77
,-9.488,-1.642,-2.534,-9.478,-1.63,-2.565,2.38,2.03,0.84
,-9.45,-1.639,-2.568,-9.414,-1.649,-2.565,2.45,2.03,0.91
,-9.481,-1.665,-2.532,-9.509,-1.687,-2.584,2.52,1.89,0.84
76.0,-9.476,-1.608,-2.575,-9.452,-1.598,-2.594,2.38,1.75,0.98
,-9.454,-1.644,-2.608,-9.454,-1.639,-2.534,2.38,1.54,0.91
,-9.476,-1.627,-2.592,-9.462,-1.639,-2.541,2.59,1.61,0.98
,-9.416,-1.658,-2.596,-9.442,-1.625,-2.489,2.8,1.54,1.05
152.0,-9.466,-1.627,-2.484,-9.445,-1.653,-2.489,2.94,1.33,0.91
,-9.469,-1.663,-2.484,-9.44,-1.644,-2.508,2.87,1.26,0.98
,-9.462,-1.625,-2.458,-9.49,-1.627,-2.541,2.59,1.26,0.98
,-9.452,-1.668,-2.486,-9.517,-1.582,-2.505,2.31,1.12,0.91
227.0,-9.447,-1.575,-2.484,-9.483,-1.677,-2.553,2.45,1.33,0.98
,-9.476,-1.608,-2.498,-9.433,-1.668,-2.553,2.1,1.26,0.91
,-9.462,-1.653,-2.534,-9.45,-1.622,-2.525,1.89,1.33,0.91
,-9.485,-1.644,-2.501,-9.447,-1.677,-2.522,2.31,1.26,0.84
302.0,-9.505,-1.618,-2.496,-9.438,-1.632,-2.496,2.8,1.26,0.91
,-9.495,-1.656,-2.484,-9.471,-1.67,-2.534,2.8,1.19,0.91
,-9.483,-1.625,-2.486,-9.454,-1.608,-2.493,2.66,1.33,0.77
,-9.485,-1.658,-2.544,-9.459,-1.601,-2.491,2.73,1.26,0.91
378.0,-9.493,-1.598,-2.465,-9.488,-1.651,-2.544,2.45,1.19,0.77
,-9.471,-1.584,-2.477,-9.466,-1.622,-2.496,2.24,1.12,0.84
,-9.471,-1.653,-2.484,-9.464,-1.553,-2.501,2.17,1.26,0.84
,-9.481,-1.67,-2.517,-9.457,-1.608,-2.498,2.52,1.33,0.98
453.0,-9.459,-1.625,-2.491,-9.474,-1.598,-2.501,2.03,1.19,0.84
,-9.505,-1.682,-2.486,-9.526,-1.656,-2.498,2.31,1.12,0.77
,-9.457,-1.622,-2.52,-9.481,-1.606,-2.508,2.45,1.12,0.77
,-9.5,-1.653,-2.532,-9.483,-1.685,-2.51,2.38,1.26,0.91
529.0,-9.485,-1.634,-2.46,-9.445,-1.665,-2.477,2.38,1.26,0.98
,-9.469,-1.625,-2.517,-9.493,-1.598,-2.424,2.38,0.98,0.91
,-9.438,-1.639,-2.525,-9.509,-1.589,-2.434,2.45,0.98,0.91
,-9.452,-1.665,-2.558,-9.505,-1.639,-2.429,2.52,1.19,1.05
605.0,-9.507,-1.62,-2.448,-9.464,-1.575,-2.441,2.24,1.12,0.91
,-9.454,-1.661,-2.484,-9.464,-1.62,-2.45,2.24,1.26,0.91
,-9.445,-1.625,-2.498,-9.476,-1.625,-2.472,2.52,1.33,0.91
,-9.435,-1.637,-2.525,-9.469,-1.673,-2.489,2.45,1.26,0.84
681.0,-9.478,-1.646,-2.498,-9.505,-1.627,-2.548,2.03,1.47,0.91
,-9.507,-1.632,-2.527,-9.421,-1.608,-2.551,2.1,1.4,0.77
,-9.395,-1.582,-2.529,-9.452,-1.625,-2.522,2.17,1.4,0.77
,-9.45,-1.632,-2.527,-9.474,-1.601,-2.527,2.24,1.47,0.91
757.0,-9.474,-1.625,-2.525,-9.44,-1.644,-2.529,2.66,1.47,0.84
,-9.462,-1.606,-2.469,-9.488,-1.601,-2.505,2.52,1.33,0.77
,-9.481,-1.589,-2.489,-9.521,-1.601,-2.503,2.52,1.4,0.77
,-9.423,-1.637,-2.489,-9.471,-1.591,-2.46,2.45,1.26,0.84
832.0,-9.49,-1.644,-2.498,-9.469,-1.584,-2.45,2.52,1.4,0.84
,-9.505,-1.591,-2.52,-9.481,-1.613,-2.462,2.66,1.54,0.84
,-9.464,-1.579,-2.455,-9.442,-1.634,-2.477,2.52,1.4,0.77
,-9.462,-1.575,-2.503,-9.478,-1.63,-2.529,2.59,1.4,0.77
908.0,-9.476,-1.646,-2.472,-9.459,-1.61,-2.527,2.17,1.47,0.63
,-9.404,-1.618,-2.513,-9.485,-1.625,-2.525,2.59,1.61,0.63
,-9.428,-1.622,-2.515,-9.442,-1.598,-2.546,2.59,1.54,0.63
,-9.507,-1.62,-2.501,-9.414,-1.61,-2.527,2.59,1.54,0.56
984.0,-9.452,-1.642,-2.503,-9.464,-1.613,-2.455,2.87,1.4,0.56
,-9.442,-1.613,-2.57,-9.512,-1.615,-2.474,2.94,1.47,0.56
,-9.426,-1.61,-2.513,-9.478,-1.634,-2.505,2.73,1.4,0.49
,-9.5,-1.579,-2.455,-9.469,-1.627,-2.472,2.66,1.54,0.49
1060.0,-9.488,-1.589,-2.501,-9.483,-1.618,-2.534,2.31,1.61,0.35
,-9.505,-1.634,-2.496,-9.447,-1.656,-2.565,2.38,1.61,0.49
,-9.474,-1.62,-2.498,-9.438,-1.661,-2.601,2.17,1.54,0.35
,-9.493,-1.62,-2.489,-9.466,-1.656,-2.618,2.17,1.68,0.42
1135.0,-9.464,-1.586,-2.603,-9.471,-1.622,-2.589,2.59,0.98,0.49
,-9.435,-1.646,-2.568,-9.39,-1.642,-2.517,2.59,1.05,0.63
,-9.452,-1.639,-2.551,-9.485,-1.665,-2.501,2.66,1.12,0.56
,-9.457,-1.637,-2.541,-9.445,-1.656,-2.486,2.87,1.05,0.49
1211.0,-9.44,-1.634,-2.46,-9.452,-1.615,-2.422,3.43,0.84,0.63
,-9.49,-1.639,-2.446,-9.459,-1.656,-2.498,3.64,0.98,0.7
,-9.49,-1.637,-2.46,-9.49,-1.682,-2.469,3.64,1.19,0.7
,-9.483,-1.62,-2.41,-9.464,-1.625,-2.45,3.29,1.12,0.56
1286.0,-9.485,-1.644,-2.455,-9.464,-1.685,-2.532,2.94,1.4,0.56
,-9.502,-1.61,-2.436,-9.428,-1.687,-2.606,3.08,1.47,0.63
,-9.502,-1.634,-2.51,-9.428,-1.646,-2.58,2.87,1.33,0.63
,-9.466,-1.642,-2.489,-9.5,-1.649,-2.596,2.59,1.47,0.7
1362.0,-9.485,-1.673,-2.575,-9.469,-1.656,-2.52,2.8,1.12,0.7
,-9.5,-1.677,-2.546,-9.488,-1.675,-2.472,3.22,1.05,0.77
,-9.43,-1.642,-2.525,-9.471,-1.685,-2.484,3.22,0.91,0.77
,-9.5,-1.67,-2.541,-9.423,-1.63,-2.503,3.22,0.91,0.7
1438.0,-9.474,-1.634,-2.469,-9.512,-1.625,-2.395,3.43,1.12,0.84
,-9.44,-1.637,-2.424,-9.476,-1.601,-2.376,3.22,0.98,0.84
,-9.462,-1.615,-2.386,-9.488,-1.649,-2.45,3.15,0.98,0.84
,-9.495,-1.651,-2.376,-9.471,-1.685,-2.479,3.15,1.12,0.84
1514.0,-9.423,-1.685,-2.498,-9.445,-1.644,-2.489,2.52,1.4,0.7
,-9.421,-1.656,-2.529,-9.464,-1.663,-2.508,2.59,1.4,0.7
,-9.485,-1.622,-2.544,-9.454,-1.687,-2.534,2.8,1.4,0.77
,-9.476,-1.639,-2.551,-9.457,-1.646,-2.515,2.8,1.33,0.84
1589.0,-9.447,-1.632,-2.501,-9.529,-1.642,-2.479,2.94,1.26,0.77
,-9.459,-1.625,-2.45,-9.45,-1.63,-2.448,3.01,1.26,0.84
,-9.459,-1.651,-2.436,-9.438,-1.665,-2.465,2.94,1.4,0.84
,-9.478,-1.62,-2.46,-9.509,-1.646,-2.469,2.87,1.47,0.84
1665.0,-9.509,-1.663,-2.517,-9.497,-1.613,-2.498,2.73,1.54,0.84
,-9.514,-1.682,-2.52,-9.44,-1.649,-2.508,2.73,1.47,0.84
,-9.462,-1.627,-2.486,-9.44,-1.665,-2.441,2.73,1.47,0.91
,-9.454,-1.634,-2.465,-9.454,-1.658,-2.489,2.8,1.54,0.84
1741.0,-9.5,-1.665,-2.472,-9.474,-1.637,-2.489,2.66,1.19,0.84
,-9.452,-1.62,-2.52,-9.509,-1.637,-2.51,2.59,1.19,0.7
,-9.445,-1.618,-2.462,-9.5,-1.658,-2.544,2.52,1.33,0.77
,-9.457,-1.646,-2.443,-9.505,-1.596,-2.592,2.38,1.26,0.84
1817.0,-9.454,-1.689,-2.582,-9.474,-1.603,-2.558,2.31,1.33,0.84
,-9.43,-1.658,-2.599,-9.454,-1.665,-2.491,2.66,1.19,0.77
,-9.476,-1.656,-2.568,-9.471,-1.682,-2.481,2.87,1.05,0.77
