Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.464,-0.06,-2.931,-9.497,-0.005,-2.867,2.87,1.26,0.84
,-9.438,-0.022,-2.929,-9.514,-0.014,-2.9,2.94,1.19,0.84
,-9.541,0.022,-2.888,-9.502,-0.041,-2.814,3.08,0.91,0.84
,-9.531,0.012,-2.852,-9.524,-0.069,-2.828,3.08,1.12,0.84
75.0,-9.495,-0.081,-2.855,-9.509,-0.06,-2.848,2.24,0.91,0.7
,-9.466,-0.074,-2.814,-9.469,-0.112,-2.862,2.24,0.84,0.56
,-9.524,-0.062,-2.816,-9.454,-0.055,-2.895,2.17,0.98,0.7
,-9.524,-0.062,-2.855,-9.478,-0.012,-2.924,2.03,1.05,0.77
151.0,-9.488,-0.014,-2.9,-9.49,-0.022,-2.831,3.08,0.77,1.19
,-9.49,-0.017,-2.855,-9.517,-0.024,-2.871,3.22,0.56,1.19
,-9.564,-0.06,-2.871,-9.512,-0.017,-2.831,3.15,0.42,1.12
,-9.471,0.01,-2.871,-9.521,-0.06,-2.821,3.22,0.49,1.12
227.0,-9.483,-0.132,-2.814,-9.517,-0.031,-2.697,2.87,0.35,1.12
,-9.507,-0.019,-2.723,-9.514,-0.081,-2.685,3.01,0.56,1.05
,-9.538,-0.081,-2.656,-9.524,-0.055,-2.766,2.73,0.63,0.91
,-9.502,-0.072,-2.651,-9.519,-0.069,-2.804,2.24,0.7,0.77
302.0,-9.509,-0.065,-2.79,-9.505,-0.041,-2.869,1.61,1.12,0.42
,-9.545,-0.074,-2.816,-9.435,-0.002,-2.9,1.75,1.26,0.49
,-9.502,0.0,-2.95,-9.538,0.01,-2.91,1.82,1.26,0.49
,-9.517,0.005,-2.881,-9.459,0.007,-2.855,1.68,1.05,0.56
378.0,-9.469,-0.041,-2.828,-9.552,-0.06,-2.881,2.59,0.91,0.7
,-9.509,-0.057,-2.776,-9.514,-0.057,-2.761,2.38,0.84,0.63
,-9.536,-0.096,-2.761,-9.517,-0.043,-2.819,2.31,0.98,0.63
,-9.521,-0.086,-2.793,-9.493,-0.053,-2.785,2.1,0.84,0.56
453.0,-9.507,-0.034,-2.773,-9.531,-0.079,-2.848,2.31,0.84,0.77
,-9.519,-0.012,-2.771,-9.5,-0.062,-2.869,2.38,0.84,0.77
,-9.569,-0.036,-2.752,-9.474,-0.096,-2.898,2.45,0.98,0.7
,-9.564,-0.012,-2.735,-9.512,0.007,-2.994,2.38,0.91,0.7
529.0,-9.495,0.031,-2.941,-9.531,-0.002,-2.783,2.87,0.42,0.56
,-9.502,0.077,-2.962,-9.474,-0.12,-2.68,2.66,0.14,0.49
,-9.509,0.048,-2.816,-9.488,-0.074,-2.778,2.8,0.21,0.42
,-9.538,-0.01,-2.778,-9.505,-0.048,-2.726,2.94,0.42,0.42
605.0,-9.519,-0.074,-2.704,-9.505,-0.036,-2.601,3.08,0.21,0.56
,-9.545,-0.089,-2.673,-9.567,-0.074,-2.615,3.01,0.49,0.56
,-9.55,-0.122,-2.606,-9.533,-0.057,-2.637,3.08,0.77,0.77
,-9.572,-0.026,-2.582,-9.605,-0.022,-2.699,3.08,0.98,0.84
681.0,-9.545,-0.036,-2.915,-9.497,0.012,-2.855,1.89,1.4,0.42
,-9.474,0.002,-2.785,-9.526,-0.036,-2.773,1.68,1.61,0.42
,-9.481,-0.045,-2.809,-9.507,-0.048,-2.804,1.61,1.4,0.35
,-9.509,0.017,-2.826,-9.541,-0.081,-2.848,1.96,1.4,0.35
756.0,-9.502,-0.022,-2.946,-9.507,0.007,-2.749,2.66,0.77,0.07
,-9.481,-0.091,-2.96,-9.538,0.01,-2.673,2.87,0.77,0.14
,-9.481,-0.045,-2.879,-9.584,-0.115,-2.52,3.43,0.84,0.35
,-9.481,-0.029,-2.864,-9.617,-0.115,-2.529,3.5,0.56,0.14
832.0,-9.557,-0.072,-2.441,-9.61,-0.077,-2.12,3.43,1.68,0.14
,-9.56,-0.048,-2.357,-9.629,-0.069,-2.087,3.78,2.17,0.14
,-9.505,0.0,-2.28,-9.629,-0.148,-2.149,3.85,2.59,0.07
,-9.538,-0.007,-2.283,-9.596,-0.141,-2.254,3.64,3.15,0.07
908.0,-9.521,-0.112,-2.383,-9.375,-0.045,-3.295,1.68,6.79,-0.35
,-9.505,-0.089,-2.627,-9.399,-0.062,-3.429,0.77,6.86,-0.35
,-9.466,-0.067,-2.857,-9.366,-0.053,-3.532,0.21,6.93,-0.42
,-9.397,-0.091,-3.061,-9.375,-0.041,-3.604,-0.21,7.14,-0.35
984.0,-9.421,-0.012,-3.601,-9.459,0.101,-3.283,1.75,3.92,-0.14
,-9.466,0.072,-3.518,-9.493,0.086,-3.147,2.59,3.01,-0.28
,-9.43,0.103,-3.472,-9.502,0.048,-3.032,3.15,1.96,-0.42
,-9.44,0.11,-3.441,-9.531,-0.022,-2.757,3.5,1.33,-0.42
1060.0,-9.529,-0.029,-2.647,-9.512,-0.407,-2.41,1.96,-0.21,-1.47
,-9.531,-0.108,-2.496,-9.541,-0.304,-2.458,1.33,-0.14,-1.68
,-9.488,-0.172,-2.496,-9.552,-0.278,-2.467,0.7,0.0,-1.75
,-9.5,-0.345,-2.453,-9.462,-0.333,-2.321,0.28,0.7,-1.4
1135.0,-9.569,-0.321,-2.276,-9.548,-0.215,-2.252,1.05,3.64,0.14
,-9.636,-0.302,-2.218,-9.541,-0.215,-2.29,1.12,4.34,0.49
,-9.584,-0.223,-2.319,-9.442,-0.309,-2.259,0.77,5.11,0.42
,-9.572,-0.242,-2.259,-9.488,-0.421,-2.185,-0.35,5.81,0.28
1211.0,-9.581,-0.45,-2.113,-9.383,-0.447,-2.965,-3.22,9.94,1.68
,-9.579,-0.275,-2.522,-9.342,-0.519,-3.12,-3.01,10.36,1.54
,-9.485,-0.208,-2.687,-9.306,-0.589,-3.068,-4.13,10.92,1.33
