Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.416,0.093,-3.084,-9.457,0.153,-3.199,2.45,1.61,0.28
,-9.416,0.065,-3.108,-9.337,0.091,-3.226,2.45,1.61,0.28
,-9.45,0.127,-3.142,-9.385,0.091,-3.149,2.52,1.33,0.07
,-9.44,0.151,-3.199,-9.402,0.156,-3.173,2.52,1.33,0.0
75.0,-9.459,0.148,-3.101,-9.402,-0.005,-3.108,3.08,0.91,0.28
,-9.407,0.17,-3.072,-9.416,0.045,-3.12,3.15,0.98,0.21
,-9.481,0.165,-3.056,-9.414,0.136,-3.106,3.01,0.77,0.14
,-9.469,0.141,-3.092,-9.402,0.105,-3.061,2.73,0.84,0.21
150.0,-9.414,0.026,-2.922,-9.485,0.141,-3.017,2.17,0.77,0.14
,-9.462,0.084,-2.903,-9.435,0.117,-3.034,2.45,0.98,0.35
,-9.464,0.124,-2.881,-9.407,0.084,-3.094,2.59,1.19,0.42
,-9.485,0.163,-2.9,-9.426,-0.005,-3.108,2.73,1.19,0.42
226.0,-9.404,-0.024,-3.094,-9.426,0.189,-3.046,3.22,1.75,0.77
,-9.416,0.031,-3.039,-9.44,0.172,-3.096,3.78,1.89,1.05
,-9.474,0.134,-3.037,-9.44,0.189,-3.137,4.06,1.75,1.05
,-9.462,0.144,-3.025,-9.43,0.172,-3.125,3.57,1.61,0.91
302.0,-9.387,0.153,-3.147,-9.421,0.168,-3.049,2.87,1.4,0.63
,-9.416,0.175,-3.077,-9.426,0.077,-3.118,2.94,1.47,0.63
,-9.404,0.165,-3.058,-9.325,-0.012,-3.082,2.59,1.4,0.56
,-9.459,0.151,-3.029,-9.387,-0.101,-3.128,2.45,1.4,0.56
378.0,-9.423,-0.007,-3.039,-9.426,0.196,-3.027,3.5,1.4,0.91
,-9.481,0.12,-3.07,-9.438,0.17,-3.027,3.29,1.33,0.84
,-9.44,0.17,-3.046,-9.474,0.187,-2.989,2.45,1.12,0.7
,-9.409,0.148,-3.051,-9.43,0.208,-2.991,2.03,1.33,0.63
453.0,-9.387,0.129,-2.998,-9.445,0.091,-3.087,2.1,1.54,0.49
,-9.411,0.074,-3.001,-9.442,0.086,-3.053,2.03,1.68,0.56
,-9.426,0.065,-3.01,-9.378,-0.017,-3.075,2.31,1.68,0.63
,-9.471,0.077,-3.063,-9.421,0.002,-3.087,2.24,1.61,0.56
529.0,-9.438,0.144,-3.084,-9.447,0.141,-3.128,2.8,1.75,0.77
,-9.423,0.182,-3.058,-9.452,0.148,-3.132,2.66,1.82,0.7
,-9.426,0.096,-3.092,-9.385,0.136,-3.137,2.1,1.75,0.77
,-9.447,0.096,-3.087,-9.354,0.093,-3.106,2.03,1.54,0.7
605.0,-9.414,0.122,-3.051,-9.485,0.019,-3.099,1.89,1.4,0.63
,-9.464,0.12,-3.094,-9.452,0.048,-3.144,1.75,1.47,0.63
,-9.433,0.089,-3.089,-9.399,0.017,-3.092,1.47,1.33,0.49
,-9.497,0.081,-3.087,-9.418,0.091,-3.039,1.4,1.4,0.42
681.0,-9.464,0.199,-3.027,-9.407,0.067,-3.108,2.52,1.19,0.91
,-9.447,0.199,-3.008,-9.375,0.036,-3.092,1.89,1.33,0.84
,-9.411,0.179,-3.049,-9.404,0.062,-2.977,1.4,1.26,0.7
,-9.43,0.086,-3.082,-9.414,0.172,-2.893,1.54,1.26,0.7
757.0,-9.421,0.213,-2.943,-9.368,0.187,-2.998,0.77,1.4,0.91
,-9.488,0.225,-2.943,-9.481,0.412,-2.9,-0.28,1.12,0.77
,-9.402,0.179,-3.034,-9.395,0.531,-2.965,-1.05,1.26,0.7
,-9.359,0.12,-2.931,-9.397,0.505,-2.833,-1.05,1.4,0.91
832.0,-9.459,0.34,-2.883,-9.646,-0.637,-3.35,-8.33,1.05,-0.63
,-9.404,0.189,-2.941,-9.442,-0.373,-3.434,-9.45,0.98,-0.42
,-9.474,-0.278,-3.029,-9.354,-0.031,-3.393,-9.73,0.84,-0.42
,-9.61,-0.505,-3.271,-9.337,0.203,-3.376,-6.65,1.33,0.0
908.0,-9.351,0.266,-3.47,-9.435,0.34,-3.314,0.0,0.84,0.98
,-9.371,0.086,-3.149,-9.428,0.45,-3.161,-1.54,0.49,0.91
,-9.347,0.038,-3.19,-9.359,0.05,-3.101,-0.49,0.35,1.19
,-9.359,0.108,-3.135,-9.194,-0.471,-3.381,1.26,0.42,1.47
983.0,-9.217,-0.704,-3.046,-9.495,0.309,-3.049,4.06,0.49,3.01
,-9.378,-0.371,-2.941,-9.34,0.309,-2.972,7.28,1.12,3.57
,-9.529,0.002,-3.058,-9.093,-0.613,-2.848,8.61,1.47,3.78
,-9.507,0.194,-3.046,-8.933,-1.082,-2.766,7.98,1.4,3.71
1059.0,-9.191,-0.531,-2.869,-9.608,0.885,-3.47,9.03,1.82,5.53
,-9.416,-0.263,-2.977,-9.562,1.027,-3.604,8.05,2.17,5.39
,-9.306,-0.093,-3.02,-9.533,0.761,-3.664,2.17,1.75,4.62
,-9.44,0.201,-3.106,-9.495,0.759,-3.838,-2.03,0.84,3.64
1135.0,-9.409,0.854,-3.9,-9.651,0.969,-3.087,-13.3,-3.08,-0.42
,-9.445,1.22,-3.929,-9.694,0.536,-2.74,-10.22,-3.71,-0.14
,-9.483,1.225,-3.594,-9.643,0.409,-2.422,-9.59,-4.55,-0.49
,-9.485,1.17,-3.302,-9.617,0.591,-2.211,-10.71,-5.25,-1.12
1211.0,-9.663,0.625,-2.022,-9.608,0.223,-2.044,-5.39,-3.08,-3.15
,-9.689,0.658,-1.874,-9.567,0.184,-2.139,-3.85,-1.96,-3.43
,-9.758,0.704,-1.922,-9.526,0.28,-2.268,-2.31,-0.7,-3.85
,-9.706,0.304,-1.948,-9.493,0.306,-2.422,-0.35,0.77,-3.64
1286.0,-9.45,0.321,-2.493,-9.497,0.254,-2.931,11.69,6.51,-2.52
,-9.392,0.148,-2.644,-9.514,0.536,-3.068,10.29,6.86,-2.8
,-9.282,0.002,-2.68,-9.524,0.598,-3.104,8.89,6.93,-2.8
,-9.294,0.043,-2.749,-9.505,0.66,-3.209,7.35,7.14,-3.08
1362.0,-9.49,0.715,-3.3,-9.567,0.304,-3.553,1.33,6.65,-5.25
,-9.564,0.751,-3.396,-9.466,0.215,-3.546,1.19,6.51,-5.81
,-9.45,0.51,-3.329,-9.423,-0.055,-3.477,0.28,6.09,-6.23
,-9.387,0.258,-3.331,-9.342,-0.256,-3.419,0.21,5.39,-6.58
1438.0,-9.385,-0.084,-3.357,-9.409,0.371,-3.022,-1.05,3.22,-8.54
,-9.44,0.285,-3.259,-9.526,-0.01,-2.962,0.49,2.94,-8.68
,-9.428,0.383,-3.087,-9.514,0.129,-2.79,0.84,2.8,-8.96
,-9.452,0.462,-3.07,-9.56,0.373,-2.852,1.54,2.73,-9.24
1514.0,-9.689,0.589,-2.934,-9.275,-0.704,-3.144,7.63,4.2,-11.55
,-9.562,0.38,-2.95,-9.313,-0.278,-3.128,5.6,3.71,-12.18
,-9.232,-0.297,-3.166,-9.552,0.031,-3.123,5.18,3.64,-12.25
,-9.172,-0.505,-3.18,-9.603,0.306,-2.955,7.56,4.06,-11.97
1589.0,-9.485,0.359,-2.994,-9.347,-0.168,-3.084,4.83,3.57,-14.07
,-9.45,0.227,-2.883,-9.407,-0.168,-3.139,4.97,3.92,-14.63
,-9.378,0.342,-2.948,-9.411,0.026,-3.161,5.95,4.06,-15.33
,-9.428,-0.034,-3.01,-9.44,0.239,-3.159,6.02,4.55,-15.68
1665.0,-9.474,0.244,-3.19,-9.354,-0.27,-3.367,6.44,5.53,-18.69
,-9.368,-0.043,-3.149,-9.22,-0.469,-3.388,5.46,5.6,-19.53
,-9.426,-0.141,-3.254,-9.359,-0.352,-3.446,7.28,5.67,-20.16
,-9.512,0.103,-3.391,-9.356,-0.196,-3.424,9.17,5.53,-20.93
1741.0,-9.296,-0.438,-3.374,-9.646,0.474,-2.946,17.01,5.74,-23.24
,-9.234,-0.759,-3.34,-9.517,0.146,-2.862,19.95,6.51,-23.38
,-9.258,-0.627,-3.149,-9.562,-0.053,-2.788,24.22,6.93,-23.8
,-9.584,-0.081,-3.025,-9.557,-0.089,-2.819,27.72,7.0,-24.57
1816.0,-9.612,-0.385,-2.795,-9.466,-0.73,-2.974,25.2,7.49,-30.87
,-9.658,-0.366,-2.663,-9.387,-1.263,-3.23,25.83,7.98,-31.99
,-9.758,-0.22,-2.714,-9.325,-1.668,-3.484,25.62,8.26,-33.32
,-9.648,-0.282,-2.79,-9.148,-1.716,-3.635,23.03,8.33,-34.72
1892.0,-9.215,-1.821,-3.869,-9.316,-2.903,-3.8,21.07,7.42,-35.42
,-9.301,-2.158,-3.996,-9.488,-2.742,-3.778,18.83,6.58,-35.35
,-9.172,-2.58,-3.977,-9.39,-2.809,-3.587,18.27,6.09,-34.58
,-9.165,-2.895,-3.893,-9.507,-2.941,-3.367,20.79,5.6,-33.39
1968.0,-9.667,-2.85,-3.319,-10.239,-1.292,-2.496,33.32,4.83,-25.2
,-10.256,-2.972,-3.259,-9.935,-1.141,-2.376,33.18,4.34,-24.29
,-10.189,-2.62,-3.068,-9.708,-1.426,-2.414,31.78,3.71,-22.96
,-10.251,-1.852,-2.678,-9.579,-1.627,-2.675,28.63,2.66,-20.86
2044.0,-9.172,-1.299,-2.85,-8.552,-1.077,-3.802,20.93,6.65,-4.55
,-8.878,-1.204,-3.13,-8.287,-1.393,-3.723,25.06,8.61,0.91
,-8.768,-1.397,-3.41,-8.311,-1.395,-3.788,29.33,10.78,6.44
,-8.533,-1.211,-3.616,-8.16,-1.192,-3.915,34.93,13.16,12.25
2119.0,-8.344,-0.962,-3.994,-8.562,-0.392,-3.147,46.2,21.7,30.1
,-8.433,-0.328,-3.606,-8.89,-0.861,-3.417,44.38,21.14,32.34
,-8.447,0.505,-3.408,-8.825,0.062,-3.831,37.24,19.6,32.62
,-8.48,0.371,-3.498,-8.825,0.656,-3.874,24.08,18.27,32.06
2195.0,-8.969,0.318,-3.958,-8.926,-2.649,-3.618,-21.28,8.05,26.74
,-8.854,-1.254,-3.723,-8.954,-2.57,-3.642,-36.4,6.09,25.69
,-8.715,-2.503,-3.297,-9.091,-2.158,-3.601,-42.84,5.11,27.51
,-8.926,-2.804,-3.463,-9.323,-1.826,-3.513,-39.69,3.71,30.73
2271.0,-9.543,-1.627,-3.357,-9.756,0.069,-3.436,-12.95,-0.56,38.01
,-9.438,-0.96,-3.245,-9.686,-0.694,-3.283,-12.25,-0.98,38.36
,-9.543,-0.144,-3.226,-9.45,-1.405,-3.439,-14.91,-1.61,37.45
,-9.694,0.28,-3.4,-9.411,-1.871,-3.379,-23.73,-2.87,34.79
2347.0,-9.569,-1.972,-3.35,-9.368,-1.268,-3.927,-60.69,-5.81,27.09
,-9.679,-1.476,-3.448,-9.438,-1.304,-3.877,-59.08,-6.44,26.95
,-9.38,-1.077,-3.719,-9.55,-1.139,-3.989,-61.11,-7.77,25.97
,-9.289,-1.127,-3.745,-9.416,-0.735,-3.85,-62.79,-8.54,25.55
2422.0,-9.311,-0.558,-3.819,-9.028,-1.778,-3.369,-53.2,-17.15,24.78
,-9.234,-0.905,-3.838,-8.882,-1.776,-3.41,-55.3,-18.62,24.01
,-9.04,-1.51,-3.676,-8.804,-1.912,-3.197,-55.09,-19.39,24.01
,-9.028,-1.627,-3.501,-8.732,-1.85,-3.293,-52.22,-19.67,24.29
2498.0,-8.775,-1.653,-3.175,-9.014,-1.89,-3.558,-35.42,-16.31,22.96
,-8.76,-1.424,-3.07,-9.194,-2.103,-3.733,-33.04,-15.12,21.42
,-9.06,-1.352,-3.25,-8.746,-3.137,-4.405,-31.08,-13.93,19.95
,-9.067,-1.615,-3.467,-7.966,-8.035,-4.235,-29.4,-12.32,18.76
2573.0,-9.55,-11.945,-4.08,-9.854,-1.862,-3.36,18.97,3.36,4.48
,-8.478,-9.701,-3.448,-7.174,1.103,-4.202,57.33,7.91,0.28
,-7.741,-3.436,-3.259,-10.203,2.319,-3.917,82.39,5.81,3.01
,-6.693,-0.806,-4.061,-10.938,0.117,-4.037,66.36,6.93,6.02
