Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.517,-0.203,-2.737,-9.462,-0.165,-2.919,2.73,1.61,0.63
,-9.538,-0.134,-2.797,-9.469,-0.132,-2.958,2.8,1.68,0.7
,-9.531,-0.141,-2.893,-9.495,-0.11,-2.941,2.66,1.61,0.7
,-9.476,-0.156,-2.915,-9.5,-0.165,-2.891,2.45,1.68,0.7
76.0,-9.505,-0.175,-2.831,-9.5,-0.177,-2.776,2.94,1.33,0.7
,-9.512,-0.208,-2.824,-9.55,-0.213,-2.749,3.08,1.4,0.7
,-9.507,-0.136,-2.821,-9.488,-0.187,-2.761,2.94,1.4,0.7
,-9.524,-0.129,-2.766,-9.505,-0.182,-2.793,2.73,1.4,0.7
152.0,-9.529,-0.158,-2.788,-9.49,-0.153,-2.845,2.73,1.61,0.7
,-9.543,-0.151,-2.857,-9.478,-0.093,-2.886,2.73,1.82,0.84
,-9.526,-0.153,-2.838,-9.502,-0.136,-2.874,2.52,1.75,0.77
,-9.507,-0.151,-2.819,-9.478,-0.163,-2.883,2.52,1.96,0.7
227.0,-9.462,-0.191,-2.907,-9.512,-0.175,-2.848,2.24,1.61,0.77
,-9.526,-0.11,-2.876,-9.509,-0.101,-2.895,2.38,1.68,0.91
,-9.536,-0.172,-2.936,-9.512,-0.134,-2.864,2.52,1.61,0.77
,-9.488,-0.168,-2.871,-9.509,-0.156,-2.891,2.45,1.61,0.77
302.0,-9.514,-0.127,-2.888,-9.507,-0.16,-2.807,2.94,1.54,0.77
,-9.502,-0.141,-2.828,-9.512,-0.184,-2.831,2.8,1.47,0.7
,-9.49,-0.151,-2.84,-9.543,-0.165,-2.804,2.87,1.54,0.84
,-9.502,-0.122,-2.821,-9.5,-0.146,-2.814,3.08,1.61,0.84
378.0,-9.526,-0.141,-2.824,-9.428,-0.158,-2.919,2.59,1.61,0.7
,-9.497,-0.103,-2.898,-9.505,-0.144,-2.895,2.66,1.61,0.63
,-9.478,-0.17,-2.867,-9.517,-0.134,-2.874,2.45,1.61,0.63
,-9.452,-0.136,-2.874,-9.509,-0.124,-2.883,2.38,1.61,0.63
454.0,-9.509,-0.115,-2.826,-9.476,-0.163,-2.888,2.59,1.47,0.63
