Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.746,1.015,-1.685,-9.734,0.895,-1.553,1.82,2.03,0.56
,-9.732,1.108,-1.723,-9.72,0.873,-1.634,1.68,2.24,0.63
,-9.701,0.993,-1.594,-9.753,0.916,-1.656,0.84,2.24,0.49
,-9.749,0.931,-1.594,-9.749,1.003,-1.756,1.26,2.52,0.63
76.0,-9.734,1.039,-1.754,-9.694,1.094,-1.804,3.92,2.94,1.05
,-9.72,0.993,-1.704,-9.689,1.089,-1.847,3.85,2.8,0.84
,-9.72,1.015,-1.689,-9.667,1.079,-1.857,3.99,2.73,0.84
,-9.639,1.024,-1.783,-9.742,1.053,-1.845,4.2,2.8,0.77
152.0,-9.706,0.964,-1.84,-9.66,1.027,-1.866,2.52,2.31,0.63
,-9.672,0.988,-2.005,-9.701,1.122,-1.89,2.87,2.17,0.98
,-9.665,0.957,-1.895,-9.689,1.027,-1.78,3.22,1.82,1.05
,-9.701,0.995,-1.919,-9.701,1.012,-1.855,3.5,1.68,1.12
227.0,-9.675,1.048,-1.821,-9.713,0.957,-1.622,3.22,1.4,0.91
,-9.686,1.094,-1.802,-9.732,0.967,-1.646,3.15,1.47,0.91
,-9.682,1.022,-1.653,-9.837,0.835,-1.536,2.45,1.54,0.77
,-9.753,0.988,-1.709,-9.787,0.912,-1.68,2.38,1.82,0.7
302.0,-9.708,0.94,-1.665,-9.71,0.998,-1.792,4.27,2.03,1.4
,-9.646,1.084,-1.749,-9.756,0.9,-1.737,4.48,1.96,1.33
,-9.672,1.199,-1.756,-9.732,0.967,-1.728,4.13,2.24,1.19
,-9.672,1.101,-1.665,-9.696,1.041,-1.852,3.15,2.45,1.12
378.0,-9.665,1.039,-1.816,-9.708,0.909,-1.96,4.2,2.59,1.26
,-9.679,1.084,-1.807,-9.682,0.981,-1.933,3.78,2.66,1.19
,-9.732,1.137,-1.943,-9.706,1.129,-1.922,3.5,2.52,1.05
,-9.675,0.979,-1.821,-9.694,1.163,-1.991,2.87,2.31,1.05
453.0,-9.61,1.096,-1.991,-9.682,1.036,-1.969,2.03,1.68,0.7
,-9.663,1.127,-2.048,-9.703,0.991,-1.833,1.12,1.54,0.49
,-9.71,0.957,-1.993,-9.73,0.981,-1.759,0.49,1.4,0.35
,-9.703,0.936,-1.924,-9.777,0.921,-1.701,0.98,1.12,0.49
529.0,-9.701,0.914,-1.656,-9.713,1.096,-1.498,2.1,0.63,1.26
,-9.763,0.952,-1.653,-9.703,1.067,-1.498,2.66,0.56,1.33
,-9.727,0.991,-1.61,-9.746,1.046,-1.546,2.94,0.63,1.26
,-9.672,1.098,-1.517,-9.684,1.01,-1.56,2.8,1.12,1.12
605.0,-9.727,0.921,-1.579,-9.631,1.208,-1.721,2.94,2.52,0.7
,-9.777,0.94,-1.661,-9.665,1.158,-1.711,3.85,2.59,1.12
,-9.751,0.945,-1.608,-9.708,1.005,-1.57,4.55,2.73,1.4
,-9.684,1.079,-1.661,-9.746,0.852,-1.531,5.46,3.01,1.61
681.0,-9.746,0.852,-1.498,-9.639,1.141,-1.704,3.29,4.34,0.91
,-9.746,0.988,-1.555,-9.672,1.082,-1.697,4.34,4.27,1.12
,-9.667,1.129,-1.651,-9.698,1.065,-1.701,5.04,4.62,1.19
