Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,-9.318,0.031,-3.374,-9.318,0.048,-3.408,2.31,1.68,0.7
,-9.296,0.012,-3.379,-9.332,0.045,-3.453,2.38,1.96,0.84
,-9.273,-0.026,-3.372,-9.325,0.103,-3.475,2.31,2.1,0.84
,-9.33,0.01,-3.364,-9.311,0.108,-3.525,2.24,2.03,0.84
76.0,-9.227,0.139,-3.549,-9.27,0.045,-3.482,2.38,2.17,0.91
,-9.256,0.132,-3.553,-9.289,0.026,-3.501,2.45,1.96,0.91
,-9.308,0.089,-3.491,-9.275,0.077,-3.472,2.66,1.89,0.91
,-9.301,0.091,-3.568,-9.292,0.072,-3.477,2.66,1.89,0.91
152.0,-9.306,0.084,-3.412,-9.251,0.11,-3.647,2.73,1.61,0.84
,-9.308,0.108,-3.441,-9.203,0.079,-3.537,2.59,1.75,0.77
,-9.366,0.153,-3.51,-9.301,0.086,-3.57,2.38,1.54,0.63
,-9.332,0.136,-3.632,-9.313,0.134,-3.484,2.1,1.54,0.56
228.0,-9.261,0.074,-3.424,-9.287,0.069,-3.424,2.45,0.98,0.49
,-9.284,0.05,-3.381,-9.263,0.062,-3.412,2.45,0.98,0.35
,-9.275,0.079,-3.388,-9.287,0.062,-3.398,2.59,1.05,0.28
,-9.282,0.067,-3.427,-9.287,0.065,-3.396,2.8,1.26,0.42
304.0,-9.304,0.103,-3.431,-9.253,0.12,-3.484,2.45,1.68,0.63
,-9.296,0.098,-3.381,-9.253,0.139,-3.515,2.38,1.61,0.63
,-9.328,0.043,-3.443,-9.263,0.11,-3.52,2.52,1.82,0.77
,-9.306,0.074,-3.51,-9.268,0.124,-3.506,2.73,1.75,0.77
380.0,-9.287,0.093,-3.463,-9.261,0.031,-3.448,2.52,1.61,0.84
,-9.296,0.11,-3.455,-9.304,0.074,-3.501,2.52,1.47,0.84
,-9.277,0.098,-3.496,-9.294,0.089,-3.463,2.31,1.47,0.77
,-9.294,0.043,-3.458,-9.289,0.117,-3.522,2.38,1.33,0.7
456.0,-9.316,0.065,-3.53,-9.275,0.096,-3.441,2.24,1.26,0.7
,-9.263,0.057,-3.506,-9.308,0.077,-3.441,2.31,1.12,0.7
,-9.241,0.06,-3.484,-9.304,0.045,-3.415,2.45,1.26,0.77
,-9.311,0.026,-3.472,-9.294,0.029,-3.458,2.73,1.26,0.91
532.0,-9.323,0.043,-3.46,-9.313,0.081,-3.455,2.87,1.33,0.84
,-9.296,0.055,-3.443,-9.282,0.065,-3.491,2.94,1.33,0.84
,-9.325,0.079,-3.455,-9.292,0.098,-3.477,2.87,1.54,0.98
,-9.296,0.086,-3.448,-9.273,0.132,-3.496,2.73,1.61,0.84
608.0,-9.287,0.134,-3.455,-9.299,0.086,-3.467,2.38,1.54,0.91
,-9.32,0.086,-3.458,-9.332,0.117,-3.472,2.1,1.47,0.84
,-9.287,0.069,-3.431,-9.27,0.117,-3.47,2.1,1.47,0.7
,-9.299,0.084,-3.434,-9.301,0.098,-3.475,2.1,1.54,0.84
684.0,-9.294,0.022,-3.489,-9.342,0.091,-3.419,1.96,1.4,0.84
,-9.246,0.069,-3.451,-9.344,0.079,-3.431,2.24,1.54,0.91
,-9.337,0.026,-3.451,-9.342,0.179,-3.522,2.66,1.47,0.98
,-9.273,0.105,-3.451,-9.239,0.079,-3.491,2.73,1.54,0.98
760.0,-9.249,0.074,-3.467,-9.328,0.091,-3.463,1.96,1.54,0.7
,-9.313,0.122,-3.501,-9.294,0.034,-3.419,2.24,1.33,0.77
,-9.311,0.103,-3.463,-9.304,0.038,-3.534,2.31,1.19,0.77
,-9.311,0.12,-3.463,-9.282,0.115,-3.561,2.17,1.12,0.7
836.0,-9.27,0.096,-3.57,-9.342,0.096,-3.41,2.45,1.05,0.84
,-9.261,0.041,-3.472,-9.33,0.117,-3.379,2.17,1.05,0.84
,-9.284,0.045,-3.467,-9.246,0.055,-3.429,2.31,0.98,0.77
,-9.359,0.074,-3.372,-9.282,0.06,-3.467,2.31,0.98,0.77
912.0,-9.256,0.038,-3.465,-9.363,0.093,-3.412,2.31,0.77,0.7
,-9.27,0.105,-3.436,-9.239,0.057,-3.498,2.45,0.84,0.77
,-9.265,0.12,-3.477,-9.273,0.093,-3.477,2.31,0.91,0.77
,-9.316,0.16,-3.419,-9.308,0.098,-3.544,1.96,1.12,0.84
988.0,-9.287,0.11,-3.52,-9.332,0.096,-3.472,2.31,0.84,0.77
,-9.284,0.153,-3.498,-9.28,0.132,-3.431,2.03,0.91,0.84
,-9.294,0.096,-3.46,-9.323,0.096,-3.53,1.75,0.77,0.63
,-9.277,0.108,-3.458,-9.344,0.196,-3.534,1.68,0.7,0.63
1064.0,-9.287,0.213,-3.53,-9.296,0.105,-3.491,1.61,0.28,0.42
,-9.27,0.122,-3.53,-9.282,0.124,-3.558,1.12,0.35,0.28
,-9.239,0.136,-3.542,-9.273,0.139,-3.455,1.26,0.07,0.07
,-9.33,0.189,-3.522,-9.306,0.122,-3.424,1.12,0.0,0.0
1140.0,-9.263,0.122,-3.297,-9.349,-0.062,-3.061,0.56,-0.7,-0.14
,-9.378,0.036,-3.183,-9.241,-0.05,-3.149,-0.42,-0.28,-0.21
,-9.404,0.089,-3.149,-9.304,-0.031,-3.183,-0.84,-0.14,-0.42
,-9.349,-0.002,-3.113,-9.363,0.065,-3.216,-1.4,-0.07,-0.49
1216.0,-9.304,0.096,-3.233,-9.234,0.175,-3.542,-0.56,1.75,0.28
,-9.289,0.12,-3.264,-9.234,0.136,-3.537,-0.91,1.75,0.28
,-9.289,0.144,-3.388,-9.287,0.187,-3.563,-1.12,1.82,0.28
,-9.282,0.124,-3.475,-9.275,0.189,-3.601,-1.12,1.89,0.28
1292.0,-9.273,0.108,-3.486,-9.289,0.026,-3.754,-1.05,0.98,0.28
,-9.296,0.065,-3.606,-9.237,0.053,-3.707,-0.84,0.91,0.21
,-9.282,0.048,-3.601,-9.22,0.057,-3.575,-0.28,0.49,0.07
,-9.335,0.089,-3.683,-9.237,0.112,-3.525,0.14,0.14,0.0
1368.0,-9.318,0.141,-3.491,-9.294,0.11,-3.372,4.06,-0.7,0.7
,-9.368,0.141,-3.336,-9.294,0.132,-3.257,3.92,-0.63,0.84
,-9.397,0.16,-3.252,-9.313,0.103,-3.257,3.64,-0.7,0.91
,-9.342,0.086,-3.302,-9.287,0.101,-3.173,3.57,-0.49,0.77
1444.0,-9.344,0.045,-3.092,-9.328,0.065,-3.118,3.71,0.07,1.12
,-9.414,0.034,-3.077,-9.349,0.079,-3.245,3.5,0.42,1.26
,-9.359,0.055,-2.998,-9.277,0.069,-3.357,3.5,0.91,1.4
,-9.411,0.112,-3.132,-9.241,0.048,-3.288,3.29,1.19,1.19
1520.0,-9.294,0.053,-3.223,-9.361,-0.12,-3.137,3.15,2.03,1.89
,-9.368,-0.029,-3.187,-9.385,-0.117,-3.23,3.08,2.24,1.89
,-9.411,-0.01,-3.166,-9.311,-0.024,-3.135,3.15,2.52,1.89
,-9.402,-0.067,-3.087,-9.392,0.182,-3.396,3.29,3.01,2.17
1596.0,-9.347,0.297,-3.331,-9.258,0.29,-3.498,5.67,3.71,2.59
,-9.304,0.443,-3.53,-9.33,0.151,-3.546,4.76,3.5,2.45
,-9.306,0.445,-3.726,-9.344,-0.05,-3.245,2.73,3.08,1.47
,-9.249,0.347,-3.577,-9.373,-0.007,-3.283,1.12,2.73,1.05
1672.0,-9.418,-0.079,-3.065,-9.16,0.457,-3.41,-2.73,2.8,-0.14
,-9.363,-0.081,-2.979,-9.143,0.163,-3.534,-3.08,3.15,-0.56
,-9.392,0.172,-3.173,-9.091,-0.168,-3.522,-3.85,3.29,-1.33
,-9.368,0.517,-3.451,-9.129,-0.349,-3.257,-5.25,3.01,-2.1
1748.0,-9.385,-0.433,-3.654,-9.227,-0.364,-3.496,-4.06,2.87,-1.26
,-9.332,-0.318,-3.364,-9.129,-0.239,-3.518,-1.54,3.08,-0.91
,-9.217,-0.055,-3.391,-9.15,0.081,-3.494,-0.98,3.01,-0.49
,-9.256,-0.022,-3.343,-9.306,0.447,-3.812,-0.84,3.08,-0.07
1824.0,-9.32,0.534,-3.542,-9.392,-0.206,-2.584,6.02,2.52,1.75
,-9.246,0.392,-3.403,-9.43,-0.194,-3.087,5.53,2.66,2.17
,-9.249,0.139,-3.128,-9.399,-0.256,-3.001,5.53,3.15,2.45
