session_id,Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ,AccX_corr,GyroX_corr,MagnX_corr,AccY_corr,GyroY_corr,MagnY_corr,AccZ_corr,GyroZ_corr,MagnZ_corr,AccNorm,GyroNorm,AccNorm_filt,GyroNorm_filt,KneeAngle_fused_deg,KneeAngle_fused_filt_deg,KneeValgus_fused_deg,KneeValgus_filt_deg
H1_squat_slow_20251205_013454,,-8.959,0.117,-4.357,-9.174,0.132,-3.999,0.14,-12.74,0.91,0.3906692307692303,0.17135384615384552,-2.3830961538461537,0.26477115384615385,0.2815365384615385,-14.166384615384615,-1.0475461538461541,-0.6829826923076929,0.15319230769230774,1.1489469771128327,0.758347098018108,0.7265234836564262,0.6594673071263839,-15.236703168065162,-15.18926825964834,-5.647360436428522,-5.527183062237417
H1_squat_slow_20251205_013454,131545.0,-9.055,0.112,-3.903,-9.246,-0.024,-3.199,-2.8,-13.44,0.21,0.29466923076923024,0.09935384615384457,-5.323096153846153,0.25977115384615385,0.12553653846153845,-14.866384615384614,-0.593546153846154,0.11701730769230734,-0.5468076923076923,0.7117640372189749,0.19830194031835208,0.6924235502875155,0.6524205999243603,-15.250978762698075,-15.193469223538122,-5.610751130404768,-5.487701616694118
H1_squat_slow_20251205_013454,,-9.122,0.069,-3.75,-9.227,0.275,-3.25,-0.07,-13.44,0.14,0.22766923076923007,0.1183538461538447,-2.5930961538461537,0.21677115384615386,0.4245365384615385,-14.866384615384614,-0.4405461538461539,0.06601730769230718,-0.6168076923076923,0.5412059916958467,0.4456424467027956,0.6701768788964404,0.6415605113239267,-15.262885317757663,-15.199102902403585,-5.57131869123424,-5.44774616044996
H1_squat_slow_20251205_013454,,-9.134,-0.012,-3.64,-9.206,0.476,-3.496,0.7,-13.58,0.0,0.21566923076922961,0.1393538461538455,-1.8230961538461539,0.13577115384615385,0.6255365384615384,-15.006384615384615,-0.33054615384615404,-0.17998269230769282,-0.7568076923076923,0.41738205895772823,0.6656644987669382,0.6595601578960365,0.6248259738612756,-15.278867846870499,-15.204258737520272,-5.536161507245476,-5.409101893169586
H1_squat_slow_20251205_013454,,-9.186,-0.079,-3.185,-9.172,0.335,-3.216,1.61,-12.67,0.14,0.16366923076923,0.17335384615384442,-0.9130961538461537,0.06877115384615386,0.48453653846153844,-14.096384615384615,0.12445384615384603,0.10001730769230699,-0.6168076923076923,0.2168083220829127,0.5242429540953681,0.6503503514828672,0.6187151806431989,-15.34483680060339,-15.209218069642086,-5.472446253841182,-5.371796647731305
H1_squat_slow_20251205_013454,131621.0,-9.229,-0.019,-2.917,-9.246,0.055,-2.785,-6.86,-10.64,-1.19,0.12066923076923075,0.09935384615384457,-9.383096153846154,0.12877115384615387,0.20453653846153844,-12.066384615384615,0.39245384615384626,0.531017307692307,-1.9468076923076922,0.4303058152968125,0.5776554019310963,0.6538392217009169,0.5983733679869219,-15.350067538692256,-15.21254685181525,-5.358925365860737,-5.3319324607704015
H1_squat_slow_20251205_013454,,-9.27,-0.148,-2.862,-9.16,0.151,-3.135,-6.79,-9.8,-1.26,0.07966923076923038,0.18535384615384487,-9.313096153846153,-0.00022884615384613505,0.30053653846153844,-11.226384615384616,0.447453846153846,0.1810173076923074,-2.016807692307692,0.4544911254796871,0.3967940585727544,0.6548995587490491,0.5763379977476146,-15.277425348436033,-15.214961453929549,-5.2818814242365555,-5.2899518576547315
H1_squat_slow_20251205_013454,,-9.38,-0.237,-2.749,-9.088,0.089,-3.056,-4.41,-8.89,-1.19,-0.030330769230770827,0.2573538461538458,-6.933096153846154,-0.08922884615384613,0.23853653846153844,-10.316384615384615,0.560453846153846,0.26001730769230713,-1.9468076923076922,0.5683223171904441,0.43673754431116435,0.6337449893099916,0.5554819303988678,-15.172038192799807,-15.215734099361015,-5.303185895750816,-5.245884890854516
H1_squat_slow_20251205_013454,,-9.356,-0.153,-2.934,-9.196,0.05,-3.202,-3.29,-8.68,-1.12,-0.006330769230769917,0.14935384615384528,-5.813096153846153,-0.0052288461538461395,0.19953653846153846,-10.106384615384615,0.3754538461538459,0.11401730769230722,-1.8768076923076924,0.3755436193877745,0.2740827393243904,0.6007654277205075,0.5434306343054474,-15.071714409700762,-15.21430057585181,-5.273668047044364,-5.199259953464566
H1_squat_slow_20251205_013454,131697.0,-9.194,0.096,-3.41,-9.38,-0.053,-2.974,-1.61,-6.44,-0.56,0.15566923076922912,-0.03464615384615577,-4.133096153846154,0.24377115384615386,0.09653653846153845,-7.866384615384616,-0.10054615384615406,0.342017307692307,-1.3168076923076923,0.30621367361537466,0.3570651173043396,0.574135517202899,0.5288429184987488,-15.093928562331214,-15.210233276943493,-5.203609130860667,-5.148661295967242
