Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,5.006,-2.527,-1.299,9.746,-2.376,0.034,81.9,95.69,-12.39
,4.98,-2.218,-0.912,10.177,-3.037,0.469,98.77,85.33,-9.87
,5.087,-2.34,-0.428,10.584,-1.869,0.928,111.44,74.62,-8.61
,6.987,-3.927,-0.22,8.89,-1.034,1.747,123.2,59.01,-5.25
75.0,5.932,0.335,2.388,8.686,-1.034,2.034,127.19,111.58,-23.1
,7.31,-1.29,2.402,8.78,-0.045,2.067,112.84,91.42,1.33
,8.976,-1.838,2.484,8.698,0.718,2.211,101.78,76.86,23.73
,9.6,-1.153,1.735,10.057,1.194,2.017,113.19,78.05,25.69
151.0,11.17,1.876,1.515,10.074,2.742,1.895,141.26,47.88,0.7
,11.433,2.221,0.258,9.648,2.718,2.225,136.5,48.16,0.35
,11.283,2.237,0.524,8.906,3.142,1.855,130.62,54.88,2.17
,10.742,2.568,1.577,8.739,1.395,2.292,124.88,66.08,5.11
227.0,8.212,0.89,2.776,7.954,-1.898,1.692,91.84,64.82,-0.63
,7.267,0.179,3.321,8.576,-2.446,0.785,93.94,49.56,-1.68
,6.992,-0.321,3.061,9.182,-3.436,1.316,101.08,26.46,1.54
,7.361,-1.101,2.469,9.579,-3.64,1.479,115.01,11.9,5.04
302.0,9.655,-3.245,2.292,8.303,0.165,1.677,189.0,15.12,9.8
,9.55,-2.615,1.634,8.385,0.376,1.584,206.22,20.3,11.62
,8.799,-1.756,1.558,8.739,0.692,1.476,223.37,24.22,12.39
,8.181,-0.28,1.283,9.0,1.247,1.232,236.67,24.36,14.98
378.0,8.947,1.35,1.412,8.612,1.742,-0.893,229.53,3.71,24.85
,8.655,1.67,0.517,9.44,4.099,4.051,226.03,-2.38,30.17
,8.729,1.687,-0.842,11.163,8.021,6.078,222.25,-10.5,38.08
,8.806,1.429,-1.933,14.712,10.249,5.207,210.7,-15.47,44.73
453.0,16.269,10.139,1.957,7.851,1.522,-1.67,112.98,-26.39,44.66
,14.468,8.978,-2.146,6.707,-2.178,-4.046,90.58,-19.25,39.48
,11.228,6.327,-5.061,7.373,-3.903,-4.846,52.92,-11.06,44.38
,8.033,3.072,-4.623,9.543,-6.372,-2.821,34.3,-1.26,41.51
529.0,10.845,-5.181,-1.945,10.383,-1.149,1.608,-34.72,-48.58,31.85
,13.618,-3.762,0.199,9.813,-1.467,1.012,-26.25,-46.62,32.69
,14.738,-2.608,1.254,10.036,-2.355,0.598,6.72,-36.33,28.98
,12.702,-1.919,1.565,9.574,-2.632,0.421,40.04,-19.74,24.43
605.0,9.43,-1.962,-0.438,10.641,1.397,-0.938,126.07,-16.03,29.47
,10.031,-0.988,-0.663,10.026,2.486,-0.567,126.49,-19.74,28.07
,10.163,0.002,-0.495,9.373,2.288,0.235,119.21,-20.93,28.28
,10.672,0.581,-0.677,8.906,1.359,0.426,110.11,-21.77,28.35
681.0,9.033,0.251,1.01,9.77,-1.819,1.912,54.67,-19.6,19.18
,9.904,-0.56,1.228,9.373,-0.737,1.433,51.94,-22.96,16.1
,10.431,-1.553,1.73,9.356,0.038,0.998,57.96,-21.63,13.23
,10.122,-2.034,1.991,9.574,0.323,0.565,69.16,-17.71,12.46
757.0,9.945,0.371,0.134,10.447,-2.393,-1.498,73.92,-17.01,10.5
,10.311,0.244,-0.555,9.868,-2.498,-1.539,67.83,-15.75,5.95
,10.555,-0.79,-1.608,9.919,-1.933,-1.438,64.61,-13.44,3.08
,10.916,-1.9,-2.101,9.981,-1.4,-1.058,64.47,-10.71,2.24
832.0,10.237,-1.103,-0.866,10.172,-0.282,-0.282,96.46,-3.64,12.04
,10.287,-1.22,-0.378,10.103,0.639,-0.282,98.84,-1.96,10.92
,10.089,-1.251,-0.261,10.014,1.512,-0.38,101.99,-0.63,10.36
,10.033,-1.003,-0.395,10.048,2.254,-0.605,106.68,-0.77,9.59
908.0,9.988,2.453,-0.323,9.258,1.527,3.149,90.86,-0.42,-0.14
,9.785,2.328,0.144,9.069,1.338,4.468,77.07,-0.42,-2.52
,9.399,1.965,0.878,8.543,1.022,4.8,66.92,-1.12,-4.41
,9.371,1.658,1.618,8.768,0.462,4.903,62.02,-1.61,-4.34
984.0,9.354,0.756,4.494,11.802,-2.357,-1.117,55.65,-15.26,3.99
,10.735,-0.938,3.745,11.51,-3.037,-1.716,52.01,-14.35,4.48
,11.448,-1.85,2.347,11.163,-3.589,-1.859,54.32,-5.46,-0.91
,11.864,-2.034,0.203,10.916,-3.008,-1.436,58.73,6.09,-6.79
1060.0,11.0,-2.726,-1.299,12.122,-5.152,-0.957,74.62,26.81,-4.48
,11.632,-3.305,-1.663,11.852,-5.291,-0.938,79.8,19.81,-2.52
,12.029,-3.936,-1.388,11.196,-5.15,-0.907,88.97,15.47,-3.08
,12.151,-4.551,-1.113,10.512,-4.896,-0.806,103.88,15.26,-4.83
1135.0,10.321,-4.625,-0.656,10.636,-2.06,-0.574,180.39,31.08,-5.46
,10.38,-3.783,-0.479,10.419,-2.194,-0.986,192.22,29.4,-7.56
,10.534,-2.898,-0.431,10.321,-2.656,-1.067,198.24,28.77,-8.82
,10.646,-2.283,-0.617,10.014,-2.383,-1.235,199.71,30.24,-9.66
1211.0,9.734,-1.855,-1.218,9.414,-0.323,-1.366,218.33,49.84,-8.75
,9.052,-1.328,-0.914,9.737,-0.077,-1.713,227.99,54.81,-5.81
,8.392,-0.787,-0.926,9.77,0.089,-1.857,237.79,54.39,-3.85
,8.701,-0.404,-1.082,9.603,0.28,-1.91,246.75,50.47,-3.22
1286.0,9.457,0.395,-2.027,10.019,1.46,-2.752,273.56,48.51,-2.73
,9.502,0.816,-2.015,9.938,1.637,-2.869,273.7,46.97,-4.76
,9.655,1.35,-2.446,9.536,2.096,-2.565,272.72,45.85,-6.37
,9.837,1.469,-2.668,9.093,2.804,-2.73,270.34,46.27,-7.07
1362.0,8.72,2.778,-2.651,9.423,1.474,-1.618,240.03,53.69,-13.44
,8.67,1.625,-2.101,9.186,2.079,-1.661,228.34,49.0,-15.12
,8.949,0.902,-2.213,8.78,1.766,-1.543,219.87,43.61,-16.8
,9.217,1.113,-2.156,8.653,0.345,-1.632,215.81,39.83,-18.48
1438.0,8.349,2.067,-1.649,8.739,2.637,-0.029,239.47,25.55,-23.17
,8.327,3.065,-0.838,8.746,2.288,-0.833,246.61,16.59,-17.85
,8.617,3.19,-0.206,8.794,2.022,-0.723,255.92,6.3,-15.12
,8.911,3.027,0.249,8.741,2.003,-0.438,265.3,-4.83,-18.62
1514.0,8.952,2.185,-0.433,9.141,2.596,-1.314,241.57,-3.15,-12.11
,8.674,2.486,-0.388,8.837,2.697,-1.974,225.26,-2.1,-9.59
,8.636,2.489,-0.833,8.796,3.606,-3.376,212.31,-4.97,-7.0
,9.016,2.395,-1.725,9.067,3.865,-4.197,200.34,-7.0,-3.57
1589.0,9.392,3.762,-4.329,9.131,0.127,-3.412,116.9,-8.75,11.06
,8.997,3.417,-3.984,9.885,-0.775,-4.118,101.15,-3.85,9.87
,8.961,2.434,-2.994,10.589,-1.558,-4.401,90.02,-2.94,7.28
,8.734,1.046,-2.891,10.95,-1.522,-3.642,86.38,-5.25,6.23
1665.0,10.931,-1.022,-2.405,11.977,2.776,0.498,66.36,-10.92,32.06
,11.134,0.546,-2.448,13.111,2.268,0.747,65.1,-5.6,38.71
,11.029,2.008,-2.335,13.532,1.292,1.144,53.9,-1.26,46.83
,10.809,2.697,-1.043,12.168,1.024,1.881,37.17,-4.83,49.98
1741.0,10.275,-0.605,1.424,9.823,-2.438,-0.718,112.7,14.21,25.41
,9.033,-1.184,0.615,10.538,-1.766,-1.9,139.72,10.85,20.23
,8.787,-1.027,0.043,10.165,-0.165,-1.898,152.04,5.04,19.95
,9.421,-1.527,-0.017,9.627,0.988,-1.749,149.31,0.07,21.0
1817.0,9.445,1.443,-1.704,10.534,0.141,-0.754,95.41,6.16,15.26
,9.88,1.577,-1.204,9.95,-0.672,-0.577,96.11,1.82,10.99
,10.431,1.311,-0.768,9.653,-0.964,-0.704,100.73,-1.75,8.68
,10.713,0.804,-0.572,9.603,-0.883,-0.617,104.93,-3.57,6.86
1893.0,9.418,-0.562,-0.342,9.933,2.027,-0.251,91.0,-5.88,7.14
,9.663,-0.285,-0.019,9.976,2.257,-0.242,85.96,-7.63,8.4
,10.139,0.66,0.057,10.11,2.34,0.024,80.64,-6.23,11.55
,10.141,1.318,0.196,9.703,1.742,-0.251,75.88,-2.87,13.23
1968.0,9.871,1.196,-0.503,9.943,-1.922,-1.979,31.64,-4.2,5.11
,9.978,0.503,-1.218,9.639,-1.874,-1.847,26.04,-7.07,2.94
,10.347,-0.608,-1.204,9.708,-1.663,-2.144,25.48,-7.77,0.98
,10.194,-1.34,-1.661,10.29,-1.369,-2.529,27.86,-5.74,0.14
2044.0,10.687,-0.586,-2.508,8.842,1.287,-2.266,60.2,-5.95,0.35
,10.569,-0.294,-2.56,8.961,0.914,-2.242,59.43,-1.68,2.17
,9.945,0.366,-2.455,9.524,0.998,-1.929,56.49,2.66,4.76
,9.091,0.991,-2.261,9.646,-0.979,-0.962,50.26,3.64,6.37
2119.0,8.411,-0.474,-0.814,10.055,0.194,-0.323,20.51,4.2,-13.23
,8.823,-0.254,-0.883,10.134,0.39,-0.175,24.92,-1.12,-10.85
,9.569,-0.055,-0.912,9.976,0.383,0.16,27.65,-7.42,-9.52
,9.923,0.062,-0.491,9.418,0.163,0.304,29.61,-8.26,-8.4
2195.0,9.567,-0.493,-0.218,9.861,-0.823,-0.967,29.05,2.66,1.47
,9.959,-0.517,-0.383,9.753,-0.761,-0.493,29.33,2.45,0.49
,10.089,-0.543,-0.663,9.663,-0.83,-0.383,31.22,3.71,1.26
,10.014,-0.979,-1.012,9.856,-0.849,-0.38,30.45,4.9,0.28
2271.0,10.146,-0.775,-0.182,8.945,-0.132,0.27,29.12,3.15,-6.79
,10.407,-0.799,-0.098,9.574,0.168,0.278,29.47,3.85,-7.77
,10.23,-0.68,-0.089,9.94,0.474,0.392,30.87,6.93,-7.98
,9.337,-0.261,0.081,9.818,0.297,0.213,30.52,9.59,-7.56
2347.0,9.782,-0.165,0.086,9.842,-0.218,-0.182,26.04,3.5,-6.79
,9.899,-0.409,0.175,9.971,-0.194,-0.507,25.34,3.64,-7.21
,9.892,-0.445,0.151,10.067,-0.218,-0.615,26.04,3.15,-7.42
,9.753,-0.273,-0.026,9.605,-0.11,-0.617,26.67,1.96,-7.42
2422.0,9.304,0.007,-0.838,9.593,0.237,-1.161,19.6,2.17,-6.93
,9.385,0.33,-0.79,9.342,-0.007,-1.12,17.22,0.0,-7.63
,9.519,0.316,-1.072,9.485,-0.036,-0.936,15.82,-1.96,-8.19
,9.713,0.201,-1.158,9.749,-0.153,-0.826,15.19,-3.64,-9.03
2498.0,9.978,-0.227,-0.809,9.78,-0.089,-0.481,21.77,-9.87,-10.29
,9.947,-0.294,-0.771,9.777,0.072,-0.627,22.54,-10.78,-10.01
,9.777,-0.182,-0.507,9.818,0.153,-0.754,22.89,-11.06,-9.24
,9.751,-0.163,-0.536,9.67,0.179,-0.605,23.45,-11.83,-8.47
2573.0,9.32,0.12,-0.445,9.732,0.309,-0.187,19.6,-13.37,-10.29
,9.184,0.091,-0.203,9.765,0.498,-0.39,18.62,-14.84,-10.78
,9.203,0.172,-0.043,9.605,0.603,-0.495,16.59,-17.36,-11.13
,9.447,0.105,-0.12,9.402,0.62,-0.708,14.35,-19.53,-12.11
2649.0,9.375,0.682,-0.814,9.438,-0.531,-0.995,-6.72,-23.66,-15.75
,9.464,0.476,-0.727,9.239,-0.782,-1.007,-8.68,-25.34,-15.96
,9.457,0.151,-0.905,9.232,-0.744,-1.285,-8.54,-25.97,-16.66
,9.411,-0.045,-1.146,9.529,-0.859,-1.108,-7.98,-26.32,-17.99
2725.0,9.739,-0.165,-2.056,10.103,0.122,-0.517,-7.14,-31.15,-17.36
,9.83,0.424,-1.9,9.873,0.127,0.452,-9.45,-31.92,-17.78
,9.768,0.479,-2.115,9.629,0.194,1.572,-9.87,-34.09,-19.18
,9.976,0.591,-1.311,9.21,0.45,2.836,-13.37,-38.5,-20.72
2801.0,8.818,0.481,3.783,9.505,1.441,4.401,-12.95,-44.59,-26.39
,8.847,0.436,4.489,10.553,1.055,3.886,-10.92,-46.48,-27.72
,9.016,0.689,4.769,13.343,1.17,3.819,-10.5,-47.53,-29.75
,9.179,1.113,4.525,16.619,2.051,5.422,-10.5,-47.32,-31.71
2877.0,17.425,2.714,7.212,10.971,1.543,3.587,7.91,-54.6,-38.85
,14.953,2.601,8.6,13.214,-0.242,0.768,20.3,-43.75,-33.67
,12.168,2.357,8.284,15.719,-4.111,-2.398,22.26,-46.41,-24.85
,10.871,2.709,6.829,17.219,-4.697,-2.678,22.4,-57.33,-15.47
2952.0,14.649,-2.185,-4.161,14.487,2.12,-5.214,15.19,-13.72,-21.63
,7.614,1.103,-4.089,13.47,-0.464,-5.004,-3.57,16.24,-5.53
,7.65,2.362,-3.704,12.984,-2.273,-4.566,-26.67,-4.34,13.58
,13.034,3.793,-3.766,12.69,-3.824,-4.032,-31.92,-27.09,7.91
3028.0,12.333,-4.372,-3.932,11.122,-2.656,-5.303,-8.54,27.09,12.67
,11.622,-3.81,-3.996,10.227,-2.199,-5.193,13.93,42.84,21.28
,12.974,-4.183,-3.881,10.749,-1.979,-5.571,34.79,56.07,30.31
,12.166,-1.931,-5.97,12.314,-0.684,-5.537,61.46,66.64,37.17
3104.0,10.761,-0.534,-5.403,10.775,-0.084,-5.219,74.97,116.48,41.86
,9.292,-0.814,-4.757,10.665,-0.531,-5.047,69.3,120.4,36.26
