Timestamp,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,MagnX,MagnY,MagnZ
0.0,9.081,0.342,-3.958,9.064,0.325,-3.843,2.52,1.05,0.7
,9.045,0.321,-3.922,9.095,0.306,-3.848,2.45,1.12,0.7
,8.983,0.354,-3.922,9.134,0.335,-3.86,2.59,1.12,0.63
,9.038,0.29,-3.867,9.134,0.38,-3.836,2.59,1.05,0.56
76.0,9.067,0.407,-3.884,9.043,0.254,-3.886,2.24,0.98,1.33
,9.05,0.397,-3.903,9.033,0.34,-3.867,1.4,1.12,1.54
,9.057,0.354,-3.96,9.055,0.268,-3.924,0.7,1.19,1.68
,9.05,0.28,-3.903,9.016,0.258,-3.941,0.49,1.4,1.82
152.0,9.069,0.29,-3.941,9.048,0.325,-3.85,2.17,1.54,0.98
,9.033,0.321,-3.932,9.069,0.373,-3.821,2.45,1.68,0.98
,9.036,0.333,-3.944,9.122,0.345,-3.833,2.24,1.68,0.98
,9.038,0.349,-3.9,9.124,0.268,-3.819,2.03,1.47,0.91
227.0,9.052,0.266,-3.805,9.067,0.313,-3.795,2.38,1.61,0.84
,9.033,0.318,-3.824,9.072,0.342,-3.855,2.73,1.54,0.7
,9.105,0.309,-3.836,9.11,0.345,-3.833,2.73,1.4,0.77
,9.103,0.268,-3.81,9.112,0.306,-3.853,2.8,1.47,0.7
302.0,9.05,0.28,-3.922,9.06,0.306,-3.726,2.8,1.47,0.7
,9.028,0.294,-3.903,9.117,0.311,-3.723,3.01,1.26,0.63
,9.048,0.309,-3.865,9.143,0.325,-3.788,3.22,1.4,0.56
,9.05,0.306,-3.821,9.115,0.328,-3.817,3.22,1.4,0.49
378.0,9.093,0.321,-3.884,9.086,0.302,-3.939,3.15,1.12,0.7
,9.048,0.321,-3.86,9.036,0.275,-3.865,3.01,1.05,0.77
,9.021,0.342,-3.896,9.076,0.275,-3.874,3.01,1.05,0.84
,9.052,0.385,-3.927,9.119,0.306,-3.896,3.15,1.12,0.77
454.0,9.038,0.29,-3.955,9.095,0.294,-3.812,3.15,1.68,0.77
,9.0,0.287,-3.893,9.04,0.33,-3.807,2.94,1.61,0.77
,9.04,0.318,-3.893,9.086,0.378,-3.79,2.94,1.33,0.63
,9.045,0.321,-3.867,9.06,0.385,-3.788,2.94,1.19,0.56
