n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
11.0,30.53,22.673636363636366,5.115833305847947,1.3646363636363636,0.2141045932704484,25.460016201828488,9.629978692514715,13.191139758047447,-30.467332406415444,49.70194870178613,16.33225819458618,19.50405881669814,168.86809549495456
