n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
29.0,39.57,36.33827586206897,1.4450535581663007,34.52155172413793,0.00737463596715552,51.365313653136525,8.657758401257396,9.262020521177575,-22.6842212934072,31.914381221227902,12.678399136691413,29.422747727864785,225.20780478429108
