n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
16.0,28.83,25.775000000000002,2.39094907934067,1.596625,0.5045552342162353,30.33750474023512,60.952405619164935,17.17524895762606,-6.55619621077111,103.04003654905553,63.326020935470474,25.1032832031773,150.2772766810091
