n_reps,flex_max_deg,flex_mean_deg,flex_std_deg,rep_duration_mean,rep_duration_std,tempo_reps_per_min,valgus_mean_deg,valgus_std_deg,valgus_min_deg,valgus_max_deg,valgus_rms_deg,flex_vel_rms,flex_jerk_rms
14.0,39.51,24.247142857142858,6.976804864868228,11.598785714285713,10.674360155990424,27.57624503463445,20.845056308944347,19.979983770945484,-43.42781873883616,57.60025551113471,28.874142827282427,18.48025709399773,204.22848972836232
